"","site","transect","observer","common.name","species","size_class","year","Count","area","zone","vis_m","taxa"
"16589","Tatoosh Island",2,"Jameal Samhouri",NA,"CITH",NA,2025,0,"S","5",9.5,"CITH"
"16590","Tatoosh Island",3,"Jameal Samhouri",NA,"CITH",NA,2025,0,"S","10",6.3,"CITH"
"16591","Tatoosh Island",3,"Jameal Samhouri",NA,"CITH",NA,2025,0,"S","5",7.1,"CITH"
"16592","Tatoosh Island",4,"Jameal Samhouri",NA,"CITH",NA,2025,0,"S","5",8,"CITH"
"16593","Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"E","10",4.6,"CITH"
"16594","Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"E","5",3.7,"CITH"
"16595","Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"E","10",4.1,"CITH"
"16596","Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"E","5",5,"CITH"
"16597","Cape Alava",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"E","10",4,"CITH"
"16598","Cape Alava",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"E","10",4.2,"CITH"
"16599","Cape Alava",1,"Greg Williams",NA,"CITH",NA,2026,0,"W","5",3,"CITH"
"16600","Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"W","10",4,"CITH"
"16601","Cape Alava",2,"Greg Williams",NA,"CITH",NA,2026,0,"W","5",3.2,"CITH"
"16602","Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"W","10",3.8,"CITH"
"16603","Cape Alava",3,"Greg Williams",NA,"CITH",NA,2026,0,"W","5",3.5,"CITH"
"16604","Cape Alava",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"W","10",3.7,"CITH"
"16605","Cape Alava",4,"Greg Williams",NA,"CITH",NA,2026,0,"W","5",3.2,"CITH"
"16606","Cape Johnson",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",2,"CITH"
"16607","Cape Johnson",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",2.5,"CITH"
"16608","Cape Johnson",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",2.1,"CITH"
"16609","Cape Johnson",3,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","10",2.2,"CITH"
"16610","Cape Johnson",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",2.7,"CITH"
"16611","Cape Johnson",4,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","10",2.2,"CITH"
"16612","Cape Johnson",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","10",2.5,"CITH"
"16613","Cape Johnson",1,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",2.2,"CITH"
"16614","Cape Johnson",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","10",2.7,"CITH"
"16615","Cape Johnson",2,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",2.2,"CITH"
"16616","Cape Johnson",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","10",2.7,"CITH"
"16617","Cape Johnson",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","10",2.7,"CITH"
"16618","Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.2,"CITH"
"16619","Destruction Island",2,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.5,"CITH"
"16620","Destruction Island",3,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.5,"CITH"
"16621","Destruction Island",4,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.5,"CITH"
"16622","Destruction Island",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",4.4,"CITH"
"16623","Destruction Island",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",4.5,"CITH"
"16624","Destruction Island",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",4.5,"CITH"
"16625","Destruction Island",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",2.1,"CITH"
"16626","Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","10",6.1,"CITH"
"16627","Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.6,"CITH"
"16628","Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","10",7,"CITH"
"16629","Neah Bay",2,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.6,"CITH"
"16630","Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","10",7,"CITH"
"16631","Neah Bay",3,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.5,"CITH"
"16632","Neah Bay",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","10",7.5,"CITH"
"16633","Neah Bay",4,"Nick Tolimieri",NA,"CITH",NA,2026,0,"N","5",2.5,"CITH"
"16634","Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",3.8,"CITH"
"16635","Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",3.3,"CITH"
"16636","Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",4.1,"CITH"
"16637","Neah Bay",2,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",3.3,"CITH"
"16638","Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",3.3,"CITH"
"16639","Neah Bay",3,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",2.8,"CITH"
"16640","Neah Bay",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"S","5",3.1,"CITH"
"16641","Tatoosh Island",1,"Greg Williams",NA,"CITH",NA,2026,0,"N","10",3.5,"CITH"
"16642","Tatoosh Island",1,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",4,"CITH"
"16643","Tatoosh Island",2,"Greg Williams",NA,"CITH",NA,2026,0,"N","10",5,"CITH"
"16644","Tatoosh Island",2,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",4.2,"CITH"
"16645","Tatoosh Island",3,"Greg Williams",NA,"CITH",NA,2026,0,"N","10",5.5,"CITH"
"16646","Tatoosh Island",3,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",3.2,"CITH"
"16647","Tatoosh Island",4,"Greg Williams",NA,"CITH",NA,2026,0,"N","10",5.5,"CITH"
"16648","Tatoosh Island",4,"Jameal Samhouri",NA,"CITH",NA,2026,0,"N","5",3.6,"CITH"
"16649","Tatoosh Island",1,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",3.7,"CITH"
"16650","Tatoosh Island",1,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","5",3.5,"CITH"
"16651","Tatoosh Island",2,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",4.5,"CITH"
"16652","Tatoosh Island",2,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","5",3.5,"CITH"
"16653","Tatoosh Island",3,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",4.7,"CITH"
"16654","Tatoosh Island",3,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","5",3.5,"CITH"
"16655","Tatoosh Island",4,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","10",4.7,"CITH"
"16656","Tatoosh Island",4,"Nick Tolimieri",NA,"CITH",NA,2026,0,"S","5",3.5,"CITH"
"16657","Cape Alava",1,"Greg Williams",NA,"HEXA",NA,2016,0,"W","10",3,"HEXA"
"16658","Cape Alava",1,"Steve Lonhart",NA,"HEXA",NA,2016,0,"W","5",3,"HEXA"
"16659","Cape Alava",2,"Greg Williams",NA,"HEXA",NA,2016,0,"W","10",3,"HEXA"
"16660","Cape Alava",2,"Steve Lonhart",NA,"HEXA",NA,2016,0,"W","5",3,"HEXA"
"16661","Cape Alava",3,"Greg Williams",NA,"HEXA",NA,2016,0,"W","10",3,"HEXA"
"16662","Cape Alava",3,"Steve Lonhart",NA,"HEXA",NA,2016,0,"W","5",3,"HEXA"
"16663","Cape Alava",4,"Greg Williams",NA,"HEXA",NA,2016,0,"W","10",3,"HEXA"
"16664","Cape Alava",4,"Steve Lonhart",NA,"HEXA",NA,2016,0,"W","5",3,"HEXA"
"16665","Cape Alava",5,"Greg Williams",NA,"HEXA",NA,2016,0,"W","10",3,"HEXA"
"16666","Cape Alava",5,"Steve Lonhart",NA,"HEXA",NA,2016,0,"W","5",3,"HEXA"
"16667","Cape Alava",6,"Greg Williams",NA,"HEXA",NA,2016,0,"W","10",3,"HEXA"
"16668","Cape Alava",6,"Steve Lonhart",NA,"HEXA",NA,2016,0,"W","5",3,"HEXA"
"16669","Cape Johnson",1,"Greg Williams",NA,"HEXA",NA,2016,0,"S","10",2,"HEXA"
"16670","Cape Johnson",1,"Steve Lonhart",NA,"HEXA",NA,2016,0,"S","5",2,"HEXA"
"16671","Cape Johnson",2,"Greg Williams",NA,"HEXA",NA,2016,0,"S","10",2,"HEXA"
"16672","Cape Johnson",2,"Steve Lonhart",NA,"HEXA",NA,2016,0,"S","5",2,"HEXA"
"16673","Cape Johnson",3,"Greg Williams",NA,"HEXA",NA,2016,0,"S","10",2,"HEXA"
"16674","Cape Johnson",3,"Steve Lonhart",NA,"HEXA",NA,2016,0,"S","5",2,"HEXA"
"16675","Cape Johnson",4,"Greg Williams",NA,"HEXA",NA,2016,0,"S","10",2,"HEXA"
"16676","Cape Johnson",4,"Steve Lonhart",NA,"HEXA",NA,2016,0,"S","5",2,"HEXA"
"16677","Cape Johnson",5,"Greg Williams",NA,"HEXA",NA,2016,0,"S","10",2,"HEXA"
"16678","Cape Johnson",6,"Greg Williams",NA,"HEXA",NA,2016,0,"S","10",2,"HEXA"
"16679","Destruction Island",1,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",2,"HEXA"
"16680","Destruction Island",2,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",2,"HEXA"
"16681","Destruction Island",3,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",2,"HEXA"
"16682","Neah Bay",1,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",3.3,"HEXA"
"16683","Neah Bay",1,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",2,"HEXA"
"16684","Neah Bay",2,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",3.3,"HEXA"
"16685","Neah Bay",2,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",2,"HEXA"
"16686","Neah Bay",3,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",3.3,"HEXA"
"16687","Neah Bay",3,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",2,"HEXA"
"16688","Neah Bay",4,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",3.3,"HEXA"
"16689","Neah Bay",4,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",2,"HEXA"
"16690","Neah Bay",5,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",3.3,"HEXA"
"16691","Neah Bay",6,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",3.3,"HEXA"
"16692","Tatoosh Island",1,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",5,"HEXA"
"16693","Tatoosh Island",1,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",3,"HEXA"
"16694","Tatoosh Island",2,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",5,"HEXA"
"16695","Tatoosh Island",2,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",3,"HEXA"
"16696","Tatoosh Island",3,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",5,"HEXA"
"16697","Tatoosh Island",3,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",3.7,"HEXA"
"16698","Tatoosh Island",4,"Greg Williams",NA,"HEXA",NA,2016,0,"N","10",5,"HEXA"
"16699","Tatoosh Island",4,"Steve Lonhart",NA,"HEXA",NA,2016,0,"N","5",3.7,"HEXA"
"16700","Cape Alava",1,"Kelly Andrews",NA,"HEXA",NA,2017,0,"W","10",2.5,"HEXA"
"16701","Cape Alava",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"W","5",2.5,"HEXA"
"16702","Cape Alava",2,"Kelly Andrews",NA,"HEXA",NA,2017,0,"W","10",2.5,"HEXA"
"16703","Cape Alava",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"W","5",2.5,"HEXA"
"16704","Cape Alava",3,"Kelly Andrews",NA,"HEXA",NA,2017,0,"W","10",2.5,"HEXA"
"16705","Cape Alava",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"W","5",3.2,"HEXA"
"16706","Cape Alava",4,"Kelly Andrews",NA,"HEXA",NA,2017,0,"W","10",2.5,"HEXA"
"16707","Cape Alava",4,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"W","5",3.2,"HEXA"
"16708","Cape Alava",5,"Kelly Andrews",NA,"HEXA",NA,2017,0,"W","10",2.5,"HEXA"
"16709","Cape Alava",1,"Kelly Andrews",NA,"HEXA",NA,2017,0,"E","10",2.5,"HEXA"
"16710","Cape Alava",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"E","5",2.8,"HEXA"
"16711","Cape Alava",2,"Kelly Andrews",NA,"HEXA",NA,2017,0,"E","10",2.5,"HEXA"
"16712","Cape Alava",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"E","5",3,"HEXA"
"16713","Cape Alava",3,"Kelly Andrews",NA,"HEXA",NA,2017,0,"E","10",2.5,"HEXA"
"16714","Cape Alava",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"E","5",2.5,"HEXA"
"16715","Cape Alava",4,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"E","5",3,"HEXA"
"16716","Cape Alava",5,"Kelly Andrews",NA,"HEXA",NA,2017,0,"E","10",2.5,"HEXA"
"16717","Cape Alava",6,"Kelly Andrews",NA,"HEXA",NA,2017,0,"E","10",2.5,"HEXA"
"16718","Cape Johnson",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","10",2,"HEXA"
"16719","Cape Johnson",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","10",2,"HEXA"
"16720","Cape Johnson",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","10",2,"HEXA"
"16721","Cape Johnson",4,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","10",2,"HEXA"
"16722","Cape Johnson",1,"Steve Lonhart",NA,"HEXA",NA,2017,0,"N","5",2.1,"HEXA"
"16723","Cape Johnson",2,"Steve Lonhart",NA,"HEXA",NA,2017,0,"N","5",2.1,"HEXA"
"16724","Cape Johnson",3,"Steve Lonhart",NA,"HEXA",NA,2017,0,"N","5",2.1,"HEXA"
"16725","Cape Johnson",4,"Steve Lonhart",NA,"HEXA",NA,2017,0,"N","5",2.1,"HEXA"
"16726","Cape Johnson",5,"Steve Lonhart",NA,"HEXA",NA,2017,0,"N","5",2.1,"HEXA"
"16727","Destruction Island",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",2.3,"HEXA"
"16728","Destruction Island",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",2.2,"HEXA"
"16729","Destruction Island",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",2.2,"HEXA"
"16730","Destruction Island",4,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",2.1,"HEXA"
"16731","Neah Bay",1,"Kelly Andrews",NA,"HEXA",NA,2017,0,"N","10",5,"HEXA"
"16732","Neah Bay",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",2.6,"HEXA"
"16733","Neah Bay",2,"Kelly Andrews",NA,"HEXA",NA,2017,0,"N","10",5,"HEXA"
"16734","Neah Bay",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",2.8,"HEXA"
"16735","Neah Bay",3,"Kelly Andrews",NA,"HEXA",NA,2017,0,"N","10",4,"HEXA"
"16736","Neah Bay",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",4.5,"HEXA"
"16737","Neah Bay",4,"Kelly Andrews",NA,"HEXA",NA,2017,0,"N","10",3.5,"HEXA"
"16738","Neah Bay",4,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",2.6,"HEXA"
"16739","Neah Bay",1,"Kelly Andrews",NA,"HEXA",NA,2017,0,"S","10",2.5,"HEXA"
"16740","Neah Bay",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",2.5,"HEXA"
"16741","Neah Bay",2,"Kelly Andrews",NA,"HEXA",NA,2017,0,"S","10",2.8,"HEXA"
"16742","Neah Bay",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",2.5,"HEXA"
"16743","Neah Bay",3,"Kelly Andrews",NA,"HEXA",NA,2017,0,"S","10",2.5,"HEXA"
"16744","Neah Bay",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",2,"HEXA"
"16745","Neah Bay",4,"Kelly Andrews",NA,"HEXA",NA,2017,0,"S","10",2.5,"HEXA"
"16746","Neah Bay",4,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",2,"HEXA"
"16747","Tatoosh Island",1,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"N","10",6.7,"HEXA"
"16748","Tatoosh Island",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",8,"HEXA"
"16749","Tatoosh Island",2,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"N","10",6.7,"HEXA"
"16750","Tatoosh Island",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",7.7,"HEXA"
"16751","Tatoosh Island",3,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"N","10",6.7,"HEXA"
"16752","Tatoosh Island",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"N","5",7.7,"HEXA"
"16753","Tatoosh Island",4,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"N","10",6.7,"HEXA"
"16754","Tatoosh Island",1,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"S","10",5,"HEXA"
"16755","Tatoosh Island",1,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",7.6,"HEXA"
"16756","Tatoosh Island",2,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"S","10",5,"HEXA"
"16757","Tatoosh Island",2,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",9.1,"HEXA"
"16758","Tatoosh Island",3,"Jameal Samhouri",NA,"HEXA",NA,2017,0,"S","10",5.5,"HEXA"
"16759","Tatoosh Island",3,"Nick Tolimieri",NA,"HEXA",NA,2017,0,"S","5",8.3,"HEXA"
"16760","Cape Alava",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","10",6,"HEXA"
"16761","Cape Alava",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","5",4.5,"HEXA"
"16762","Cape Alava",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","10",6,"HEXA"
"16763","Cape Alava",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","5",4.5,"HEXA"
"16764","Cape Alava",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","10",6,"HEXA"
"16765","Cape Alava",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","5",5,"HEXA"
"16766","Cape Alava",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","10",6,"HEXA"
"16767","Cape Alava",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"E","5",5,"HEXA"
"16768","Cape Alava",1,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"W","10",4.2,"HEXA"
"16769","Cape Alava",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"W","5",4.6,"HEXA"
"16770","Cape Alava",2,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"W","10",5,"HEXA"
"16771","Cape Alava",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"W","5",4.6,"HEXA"
"16772","Cape Alava",3,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"W","10",5,"HEXA"
"16773","Cape Alava",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"W","5",4.6,"HEXA"
"16774","Cape Alava",4,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"W","10",5,"HEXA"
"16775","Cape Alava",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"W","5",4.6,"HEXA"
"16776","Cape Johnson",1,"Greg Williams",NA,"HEXA",NA,2018,0,"N","5",3.5,"HEXA"
"16777","Cape Johnson",1,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"N","10",2.3,"HEXA"
"16778","Cape Johnson",2,"Greg Williams",NA,"HEXA",NA,2018,0,"N","5",3,"HEXA"
"16779","Cape Johnson",2,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"N","10",2.7,"HEXA"
"16780","Cape Johnson",3,"Greg Williams",NA,"HEXA",NA,2018,0,"N","5",2.5,"HEXA"
"16781","Cape Johnson",3,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"N","10",2.8,"HEXA"
"16782","Cape Johnson",4,"Greg Williams",NA,"HEXA",NA,2018,0,"N","5",2,"HEXA"
"16783","Neah Bay",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",7,"HEXA"
"16784","Neah Bay",1,"Steve Lonhart",NA,"HEXA",NA,2018,0,"N","10",5,"HEXA"
"16785","Neah Bay",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",7,"HEXA"
"16786","Neah Bay",2,"Steve Lonhart",NA,"HEXA",NA,2018,0,"N","10",5,"HEXA"
"16787","Neah Bay",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",7,"HEXA"
"16788","Neah Bay",3,"Steve Lonhart",NA,"HEXA",NA,2018,0,"N","10",7,"HEXA"
"16789","Neah Bay",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",6,"HEXA"
"16790","Neah Bay",4,"Steve Lonhart",NA,"HEXA",NA,2018,0,"N","10",7,"HEXA"
"16791","Neah Bay",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","10",4,"HEXA"
"16792","Neah Bay",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","5",4,"HEXA"
"16793","Neah Bay",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","10",4,"HEXA"
"16794","Neah Bay",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","5",4,"HEXA"
"16795","Neah Bay",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","10",4,"HEXA"
"16796","Neah Bay",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","5",4,"HEXA"
"16797","Neah Bay",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"S","10",4,"HEXA"
"16798","Tatoosh Island",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","10",9.3,"HEXA"
"16799","Tatoosh Island",1,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",7,"HEXA"
"16800","Tatoosh Island",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","10",8,"HEXA"
"16801","Tatoosh Island",2,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",7,"HEXA"
"16802","Tatoosh Island",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","10",10,"HEXA"
"16803","Tatoosh Island",3,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",5,"HEXA"
"16804","Tatoosh Island",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","10",10,"HEXA"
"16805","Tatoosh Island",4,"Joe Mangiafico",NA,"HEXA",NA,2018,0,"N","5",5,"HEXA"
"16806","Tatoosh Island",1,"Gary Longo",NA,"HEXA",NA,2018,0,"S","10",7,"HEXA"
"16807","Tatoosh Island",1,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"S","5",6.5,"HEXA"
"16808","Tatoosh Island",2,"Gary Longo",NA,"HEXA",NA,2018,0,"S","10",7,"HEXA"
"16809","Tatoosh Island",2,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"S","5",5.2,"HEXA"
"16810","Tatoosh Island",3,"Gary Longo",NA,"HEXA",NA,2018,0,"S","10",7,"HEXA"
"16811","Tatoosh Island",3,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"S","5",3.5,"HEXA"
"16812","Tatoosh Island",4,"Jameal Samhouri",NA,"HEXA",NA,2018,0,"S","5",6.2,"HEXA"
"16813","Cape Alava",1,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"E","5",3.8,"HEXA"
"16814","Cape Alava",1,"Steve Lonhart",NA,"HEXA",NA,2019,0,"E","10",2.8,"HEXA"
"16815","Cape Alava",2,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"E","5",3.6,"HEXA"
"16816","Cape Alava",2,"Steve Lonhart",NA,"HEXA",NA,2019,0,"E","10",3,"HEXA"
"16817","Cape Alava",3,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"E","5",3.7,"HEXA"
"16818","Cape Alava",3,"Steve Lonhart",NA,"HEXA",NA,2019,0,"E","10",3,"HEXA"
"16819","Cape Alava",4,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"E","5",3.6,"HEXA"
"16820","Cape Alava",4,"Steve Lonhart",NA,"HEXA",NA,2019,0,"E","10",3,"HEXA"
"16821","Cape Alava",1,"Gary Longo",NA,"HEXA",NA,2019,0,"W","5",2.7,"HEXA"
"16822","Cape Alava",1,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"W","10",3.3,"HEXA"
"16823","Cape Alava",2,"Gary Longo",NA,"HEXA",NA,2019,0,"W","5",2.3,"HEXA"
"16824","Cape Alava",2,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"W","10",3.2,"HEXA"
"16825","Cape Alava",3,"Gary Longo",NA,"HEXA",NA,2019,0,"W","5",2.2,"HEXA"
"16826","Cape Alava",3,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"W","10",5.8,"HEXA"
"16827","Cape Alava",4,"Gary Longo",NA,"HEXA",NA,2019,0,"W","5",2.9,"HEXA"
"16828","Cape Alava",4,"Genoa Sullaway",NA,"HEXA",NA,2019,0,"W","10",5.7,"HEXA"
"16829","Cape Johnson",1,"Gary Longo",NA,"HEXA",NA,2019,0,"N","10",3.7,"HEXA"
"16830","Cape Johnson",1,"Steve Lonhart",NA,"HEXA",NA,2019,0,"N","5",2.2,"HEXA"
"16831","Cape Johnson",2,"Gary Longo",NA,"HEXA",NA,2019,0,"N","10",3.5,"HEXA"
"16832","Cape Johnson",2,"Steve Lonhart",NA,"HEXA",NA,2019,0,"N","5",2.5,"HEXA"
"16833","Cape Johnson",3,"Gary Longo",NA,"HEXA",NA,2019,0,"N","10",2.9,"HEXA"
"16834","Cape Johnson",3,"Steve Lonhart",NA,"HEXA",NA,2019,0,"N","5",2.7,"HEXA"
"16835","Cape Johnson",4,"Steve Lonhart",NA,"HEXA",NA,2019,0,"N","5",2.2,"HEXA"
"16836","Cape Johnson",1,"Steve Lonhart",NA,"HEXA",NA,2019,0,"S","10",4.1,"HEXA"
"16837","Cape Johnson",1,"Steve Lonhart",NA,"HEXA",NA,2019,0,"S","5",3,"HEXA"
"16838","Cape Johnson",2,"Steve Lonhart",NA,"HEXA",NA,2019,0,"S","10",4,"HEXA"
"16839","Cape Johnson",2,"Steve Lonhart",NA,"HEXA",NA,2019,0,"S","5",3,"HEXA"
