year,site,lump,n_obs,dens_weighted,sd_w,dens_averaged,sd_ave,se_w,se_ave
2018,Cape Alava,large_anemone,147,0.0054421768707483,0.5916079783099616,0.0054421768707483,0.6062177826491071,0.04879500364742666,0.05
2018,Cape Alava,large_barnacle,21,0.1805194805194805,9.298808389549963,0.42380952380952386,18.613100225378897,2.029166348476339,4.061711461933258
2018,Cape Alava,large_nudibranch,84,0.0017857142857142857,0.2126225137028846,0.0017857142857142857,0.22207697273283833,0.02319901817845843,0.024230584229877995
2018,Cape Alava,large_sea_star,84,0.0011904761904761904,0.17911821050170568,0.0011904761904761904,0.18708286933869708,0.019543398999264293,0.020412414523193152
2018,Cape Alava,large_seastar,42,0.0035714285714285713,0.2091650066335189,0.0035714285714285713,0.22912878474779202,0.03227486121839514,0.035355339059327376
2018,Cape Alava,leather_star,21,0.06166666666666667,0.37134889255254283,0.06190476190476191,0.448608961123159,0.08103497187428813,0.0978945010372561
2018,Cape Alava,med_nudibranch,126,0.0015873015873015873,0.24944382578492943,0.0015873015873015873,0.2566755791678991,0.022222222222222223,0.022866478019001175
2018,Cape Alava,med_sea_star,42,0,0,0,0,0,0
2018,Cape Alava,med_seastar,21,0.05797619047619048,0.6507799807410591,0.055952380952380955,0.8181534085976786,0.14201183440513368,0.17853571071357127
2018,Cape Alava,mobile_invert,21,0,0,0,0,0,0
2018,Cape Alava,no_org,21,0,0,0,0,0,0
2018,Cape Alava,octopus,21,0,0,0,0,0,0
2018,Cape Alava,orange_cucumber,21,0.025,0.3479104290858017,0.023809523809523808,0.4387482193696061,0.07592027982620249,0.09574271077563382
2018,Cape Alava,P_ochraceous,21,0.027976190476190474,0.37756070152140214,0.02857142857142857,0.45825756949558394,0.08239049972202162,0.09999999999999999
2018,Cape Alava,purple_urchin,21,0.007142857142857143,0.18708286933869708,0.007142857142857143,0.22912878474779202,0.040824829046386304,0.05000000000000001
2018,Cape Alava,red_urchin,21,0.0023809523809523807,0.10801234497346436,0.0023809523809523807,0.13228756555322954,0.02357022603955159,0.02886751345948129
2018,Cape Alava,sea_cucumber,21,0,0,0,0,0,0
2018,Cape Alava,sea_star_YOY,21,0,0,0,0,0,0
2018,Cape Alava,shelled_gastropod,147,0.08913699390038807,6.862790130503488,0.07490378285309161,6.658565963825827,0.5660333898911566,0.5491892645188173
2018,Cape Alava,shelled_mollusk,21,0,0,0,0,0,0
2018,Cape Alava,small_anemone,42,0,0,0,0,0,0
2018,Cape Alava,sponge,21,0,0,0,0,0,0
2018,Cape Alava,tunicate,21,0.165,0.6967424201238217,0.1654761904761905,0.8749999999999999,0.1520416609573398,0.19094065395649332
2018,Cape Johnson,bivalve,72,0.00950854700854701,0.6271707863622733,0.009027777777777779,0.6512226263659066,0.07391278599981049,0.07674732252757432
2018,Cape Johnson,blood_star,18,0.1111111111111111,0.4404543109109048,0.1125,0.5841660722773961,0.10381607668264958,0.13768926368215256
2018,Cape Johnson,brood_sea_star,18,0.03888888888888889,0.4690415759823429,0.03888888888888889,0.5744562646538028,0.11055415967851333,0.13540064007726602
2018,Cape Johnson,Cal_cuc,18,0,0,0,0,0,0
2018,Cape Johnson,chiton,36,0.009126984126984128,0.2589224137198837,0.008333333333333333,0.2792848008753788,0.04315373561998062,0.04654746681256314
2018,Cape Johnson,crabs,108,0.001851851851851852,0.2886751345948129,0.001851851851851852,0.29704426289300234,0.02777777777777778,0.028583097523751478
2018,Cape Johnson,green_urchin,18,0,0,0,0,0,0
2018,Cape Johnson,hermit_crabs,18,0,0,0,0,0,0
2018,Cape Johnson,kelp_crab,36,0.002777777777777778,0.15811388300841897,0.002777777777777778,0.17320508075688773,0.026352313834736494,0.028867513459481287
2018,Cape Johnson,large_anemone,126,0.006222943722943722,0.5643284920942537,0.005555555555555556,0.5422176684690383,0.05027437788122534,0.04830458915396479
2018,Cape Johnson,large_barnacle,18,0.05277777777777778,1.0816653826391966,0.05277777777777778,1.324764129949177,0.25495097567963926,0.3122498999199199
2018,Cape Johnson,large_nudibranch,72,0.004861111111111111,0.3446012188022556,0.004861111111111111,0.3599242344514392,0.04061164310337069,0.042417477815664906
2018,Cape Johnson,large_sea_star,72,0.003472222222222222,0.25248762345905196,0.003472222222222222,0.26371472189745976,0.029755951785595213,0.031079078025403054
2018,Cape Johnson,large_seastar,36,0,0,0,0,0,0
2018,Cape Johnson,leather_star,18,0.016666666666666666,0.14142135623730953,0.016666666666666666,0.17320508075688776,0.03333333333333334,0.04082482904638631
2018,Cape Johnson,med_nudibranch,108,0.003240740740740741,0.3427827300200522,0.003240740740740741,0.3527205192583533,0.03298428357510533,0.03394054779041914
2018,Cape Johnson,med_sea_star,36,0,0,0,0,0,0
2018,Cape Johnson,med_seastar,18,0,0,0,0,0,0
2018,Cape Johnson,mobile_invert,18,0,0,0,0,0,0
2018,Cape Johnson,no_org,18,0,0,0,0,0,0
2018,Cape Johnson,octopus,18,0,0,0,0,0,0
2018,Cape Johnson,orange_cucumber,18,0.03611111111111111,0.5,0.03611111111111111,0.6123724356957945,0.11785113019775793,0.14433756729740643
2018,Cape Johnson,P_ochraceous,18,0,0,0,0,0,0
2018,Cape Johnson,purple_urchin,18,0,0,0,0,0,0
2018,Cape Johnson,red_urchin,18,0.002777777777777778,0.1,0.002777777777777778,0.12247448713915893,0.023570226039551587,0.028867513459481298
2018,Cape Johnson,sea_cucumber,18,0,0,0,0,0,0
2018,Cape Johnson,sea_star_YOY,18,0,0,0,0,0,0
2018,Cape Johnson,shelled_gastropod,126,0.010263347763347764,0.751159080741805,0.009920634920634922,0.762889244910426,0.06691856959761662,0.06796357567879738
2018,Cape Johnson,shelled_mollusk,18,0.002777777777777778,0.1,0.002777777777777778,0.12247448713915893,0.023570226039551587,0.028867513459481298
2018,Cape Johnson,small_anemone,36,0.01388888888888889,0.73824115301167,0.013888888888888888,0.8087026647662292,0.12304019216861167,0.1347837774610382
2018,Cape Johnson,sponge,18,0,0,0,0,0,0
2018,Cape Johnson,tunicate,18,0.17291666666666666,0.8487122598383977,0.16527777777777777,1.0535653752852738,0.20004339806929675,0.248327740429189
2018,Destruction Island,bivalve,96,0.04194711538461539,3.839464696005651,0.04088541666666667,4.136478519883132,0.39186372461016566,0.42217757107069487
2018,Destruction Island,blood_star,24,0.17125,0.8243178998420452,0.17083333333333334,1.004987562112089,0.1682631867046384,0.20514222708485286
2018,Destruction Island,brood_sea_star,24,0.010416666666666666,0.3464101615137755,0.010416666666666666,0.42426406871192857,0.07071067811865477,0.08660254037844388
2018,Destruction Island,Cal_cuc,24,0,0,0,0,0,0
2018,Destruction Island,chiton,48,0.020535714285714286,0.7588928563024814,0.01875,0.8049844718999243,0.1095367487180804,0.11618950038622251
2018,Destruction Island,crabs,144,0.003125,0.4725815626252608,0.003125,0.4862824161280091,0.0393817968854384,0.04052353467733409
2018,Destruction Island,green_urchin,24,0.0125,0.28284271247461906,0.0125,0.34641016151377546,0.057735026918962595,0.07071067811865477
2018,Destruction Island,hermit_crabs,24,0.02291666666666667,0.7118052168020874,0.02291666666666667,0.8717797887081347,0.1452966314513558,0.17795130420052185
2018,Destruction Island,kelp_crab,48,0.008333333333333333,0.7659416862050704,0.008333333333333333,0.8390470785361213,0.11055415967851333,0.12110601416389968
2018,Destruction Island,large_anemone,168,0.007427536231884058,0.9089606040869751,0.006547619047619049,0.9022194854911969,0.07012783309709349,0.06960774450618333
2018,Destruction Island,large_barnacle,24,0.014583333333333334,0.3464101615137755,0.014583333333333334,0.42426406871192857,0.07071067811865477,0.08660254037844388
2018,Destruction Island,large_nudibranch,96,0.0010416666666666667,0.19148542155126763,0.0010416666666666667,0.2,0.019543398999264293,0.020412414523193152
2018,Destruction Island,large_sea_star,96,0.0025240384615384617,0.29367091028955505,0.0020833333333333333,0.282842712474619,0.029972661771169334,0.02886751345948129
2018,Destruction Island,large_seastar,48,0,0,0,0,0,0
2018,Destruction Island,leather_star,24,0.12333333333333334,0.6178457196852085,0.12083333333333333,0.7842193570679061,0.12611722941595077,0.16007810593582125
2018,Destruction Island,med_nudibranch,144,3.4722222222222224e-4,0.13743685418725535,3.4722222222222224e-4,0.14142135623730953,0.011453071182271278,0.011785113019775794
2018,Destruction Island,med_sea_star,48,0,0,0,0,0,0
2018,Destruction Island,med_seastar,24,0,0,0,0,0,0
2018,Destruction Island,mobile_invert,24,0,0,0,0,0,0
2018,Destruction Island,no_org,24,0,0,0,0,0,0
2018,Destruction Island,octopus,24,0.0020833333333333333,0.11547005383792518,0.0020833333333333333,0.1414213562373095,0.02357022603955159,0.02886751345948129
2018,Destruction Island,orange_cucumber,24,0.211875,2.0565748223684936,0.21875,2.673948391424188,0.41979657772148016,0.5458174297937606
2018,Destruction Island,P_ochraceous,24,0.05520833333333334,0.9224062734681142,0.051041666666666666,1.1202678251204041,0.1882853921282501,0.22867371223353744
2018,Destruction Island,purple_urchin,24,0.209375,1.0788883167408942,0.2220138888888889,1.5491144423687864,0.22022715545545243,0.31621166141496876
2018,Destruction Island,red_urchin,24,0.027083333333333334,0.8057087976847878,0.026041666666666664,0.9874208829065749,0.16446461963325454,0.20155644370746376
2018,Destruction Island,sea_cucumber,24,0.00625,0.20000000000000004,0.00625,0.2449489742783178,0.04082482904638631,0.05
2018,Destruction Island,sea_star_YOY,24,0,0,0,0,0,0
2018,Destruction Island,shelled_gastropod,168,0.4156849943534726,96.19002312770758,0.4300595238095238,100.60332747976082,7.4212214007681885,7.761715223730236
2018,Destruction Island,shelled_mollusk,24,0,0,0,0,0,0
2018,Destruction Island,small_anemone,48,0,0,0,0,0,0
2018,Destruction Island,sponge,24,0.014583333333333334,0.5033222956847168,0.014583333333333334,0.6164414002968976,0.1027402333828163,0.12583057392117916
2018,Destruction Island,tunicate,24,0.10541666666666667,0.883911760301898,0.1,1.0535653752852738,0.18042773253207686,0.2150581316760657
2018,Neah Bay,bivalve,96,0.007291666666666667,0.8465616732800196,0.007291666666666667,0.8842048302391148,0.08640183897219884,0.09024377759125221
2018,Neah Bay,blood_star,24,0.11072916666666667,0.9102289089381125,0.10833333333333334,1.1335784048754634,0.18579969800238585,0.23139072294858035
2018,Neah Bay,brood_sea_star,24,0.014583333333333334,0.541602560309064,0.014583333333333334,0.6633249580710799,0.11055415967851333,0.13540064007726602
2018,Neah Bay,Cal_cuc,24,0.008333333333333333,0.23094010767585033,0.008333333333333333,0.28284271247461906,0.047140452079103175,0.057735026918962595
2018,Neah Bay,chiton,48,0.020833333333333332,0.6271629240742259,0.0203125,0.6906518659932803,0.0905231707600018,0.09968701018688444
2018,Neah Bay,crabs,144,0.003125,0.44596960534198843,0.003125,0.4588989379962844,0.03716413377849904,0.03824157816635703
2018,Neah Bay,green_urchin,24,0,0,0,0,0,0
2018,Neah Bay,hermit_crabs,24,0.014583333333333334,0.4,0.014583333333333334,0.4898979485566357,0.08164965809277261,0.10000000000000003
2018,Neah Bay,kelp_crab,48,0.01755952380952381,0.9891933083884789,0.013020833333333334,0.9104943712072031,0.1427777557196662,0.13141854257802946
2018,Neah Bay,large_anemone,168,0.006547619047619048,1.049262779742225,0.006547619047619048,1.0751744044572489,0.08095238095238094,0.08295150620062532
2018,Neah Bay,large_barnacle,24,0,0,0,0,0,0
2018,Neah Bay,large_nudibranch,96,0.004166666666666667,0.3785938897200183,0.004166666666666667,0.39542842128966443,0.03864007706456544,0.04035824424808243
2018,Neah Bay,large_sea_star,96,0.0036458333333333334,0.39791121287711073,0.0036458333333333334,0.4156047072968167,0.04061164310337069,0.0424174778156649
2018,Neah Bay,large_seastar,48,0.005208333333333334,0.2516611478423584,0.005208333333333334,0.27568097504180444,0.036324157862838956,0.039791121287711076
2018,Neah Bay,leather_star,24,0.0020833333333333333,0.11547005383792518,0.0020833333333333333,0.1414213562373095,0.02357022603955159,0.02886751345948129
2018,Neah Bay,med_nudibranch,144,3.4722222222222224e-4,0.13743685418725535,3.4722222222222224e-4,0.14142135623730953,0.011453071182271278,0.011785113019775794
2018,Neah Bay,med_sea_star,48,0,0,0,0,0,0
2018,Neah Bay,med_seastar,24,0,0,0,0,0,0
2018,Neah Bay,mobile_invert,24,0.012499999999999999,0.32659863237109044,0.012499999999999999,0.4,0.06666666666666668,0.08164965809277261
2018,Neah Bay,no_org,24,0,0,0,0,0,0
2018,Neah Bay,octopus,24,0,0,0,0,0,0
2018,Neah Bay,orange_cucumber,24,0.08958333333333333,1.8712740757747555,0.08645833333333333,2.272663635472702,0.38197222121219465,0.46390552199055934
2018,Neah Bay,P_ochraceous,24,0.0020833333333333333,0.11547005383792518,0.0020833333333333333,0.1414213562373095,0.02357022603955159,0.02886751345948129
2018,Neah Bay,purple_urchin,24,0.01625,0.3179098404684364,0.0125,0.3741657386773941,0.0648930744464393,0.07637626158259733
2018,Neah Bay,red_urchin,24,0.013541666666666667,0.22546248764114474,0.011458333333333333,0.27386127875258304,0.04602233757161359,0.05590169943749474
2018,Neah Bay,sea_cucumber,24,0.059895833333333336,0.6221602151643365,0.059375000000000004,0.7968688725254613,0.12699792211773478,0.1626601774661928
2018,Neah Bay,sea_star_YOY,24,0,0,0,0,0,0
2018,Neah Bay,shelled_gastropod,168,0.044885628411443626,4.889408502747407,0.04166666666666667,5.070502933634887,0.37722605565353046,0.3911977943262388
2018,Neah Bay,shelled_mollusk,24,0,0,0,0,0,0
2018,Neah Bay,small_anemone,48,0,0,0,0,0,0
2018,Neah Bay,sponge,24,0,0,0,0,0,0
2018,Neah Bay,tunicate,24,0.024479166666666666,0.4296316251550081,0.025,0.529150262212918,0.08769818824937163,0.10801234497346433
2018,Tatoosh Island,bivalve,72,0.008867521367521367,0.5093649602415674,0.008333333333333333,0.5248376372313113,0.060029236247604756,0.06185270871803091
2018,Tatoosh Island,blood_star,18,0.11722222222222221,0.5665024271792664,0.11666666666666667,0.690108687092113,0.1335259026056992,0.1626601774661928
2018,Tatoosh Island,brood_sea_star,18,0.019444444444444445,0.28284271247461906,0.019444444444444445,0.3464101615137755,0.06666666666666668,0.08164965809277262
2018,Tatoosh Island,Cal_cuc,18,0.005555555555555556,0.1,0.005555555555555556,0.12247448713915893,0.023570226039551587,0.028867513459481298
2018,Tatoosh Island,chiton,36,0.030555555555555558,0.5885818306986476,0.028472222222222225,0.6226957523542296,0.09809697178310793,0.1037826253923716
2018,Tatoosh Island,crabs,108,0,0,0,0,0,0
2018,Tatoosh Island,green_urchin,18,0.3017526455026455,4.3216455901167965,0.4219907407407408,7.774042009576915,1.0186216342188419,1.8323592740669774
2018,Tatoosh Island,hermit_crabs,18,0,0,0,0,0,0
2018,Tatoosh Island,kelp_crab,36,0.001388888888888889,0.11180339887498948,0.001388888888888889,0.12247448713915891,0.018633899812498248,0.020412414523193152
2018,Tatoosh Island,large_anemone,126,0.026124600037643515,1.6294724304290504,0.02261904761904762,1.6429394389325493,0.14516494180617484,0.1463646782786716
2018,Tatoosh Island,large_barnacle,18,1.2792740046838407,16.721967075987966,1.8824320440174098,22.150492409849132,3.9414054380697583,5.220921129875157
2018,Tatoosh Island,large_nudibranch,72,0.002777777777777778,0.33166247903554,0.002777777777777778,0.3464101615137755,0.039086797998528586,0.04082482904638631
2018,Tatoosh Island,large_sea_star,72,0.00625,0.4401704215414752,0.00625,0.45974301121782846,0.05187458165828639,0.054181233472541585
2018,Tatoosh Island,large_seastar,36,0.015029761904761903,0.37334242502899484,0.0125,0.3987480407475377,0.062223737504832476,0.06645800679125628
2018,Tatoosh Island,leather_star,18,0.07125000000000001,0.31529747858173557,0.06805555555555555,0.43301270189221935,0.07431632839872182,0.10206207261596577
2018,Tatoosh Island,med_nudibranch,108,0,0,0,0,0,0
2018,Tatoosh Island,med_sea_star,36,0,0,0,0,0,0
2018,Tatoosh Island,med_seastar,18,0,0,0,0,0,0
2018,Tatoosh Island,mobile_invert,18,0,0,0,0,0,0
2018,Tatoosh Island,no_org,18,0,0,0,0,0,0
2018,Tatoosh Island,octopus,18,0,0,0,0,0,0
2018,Tatoosh Island,orange_cucumber,18,0,0,0,0,0,0
2018,Tatoosh Island,P_ochraceous,18,0.041666666666666664,0.282842712474619,0.041666666666666664,0.34641016151377546,0.06666666666666667,0.08164965809277261
2018,Tatoosh Island,purple_urchin,18,1.8754219211641368,10.054722546316262,2.3074070374939653,14.312009173493427,2.3699208318164997,3.3733729129937595
2018,Tatoosh Island,red_urchin,18,0.6269740083764473,6.111561685460991,0.7337441484587154,8.71829705863635,1.4405089038097842,2.0549223235201652
2018,Tatoosh Island,sea_cucumber,18,0.03888888888888889,1.063014581273465,0.03888888888888889,1.3019216566291538,0.2505549396395485,0.3068658773253662
2018,Tatoosh Island,sea_star_YOY,18,0,0,0,0,0,0
2018,Tatoosh Island,shelled_gastropod,126,0.02647907647907648,1.5219648217143553,0.0251984126984127,1.543372929657638,0.1355874027994667,0.1374945886381057
2018,Tatoosh Island,shelled_mollusk,18,0.005555555555555556,0.2,0.005555555555555556,0.24494897427831785,0.047140452079103175,0.057735026918962595
2018,Tatoosh Island,small_anemone,36,0.001388888888888889,0.11180339887498948,0.001388888888888889,0.12247448713915891,0.018633899812498248,0.020412414523193152
2018,Tatoosh Island,sponge,18,0.005555555555555556,0.14142135623730953,0.005555555555555556,0.17320508075688776,0.03333333333333334,0.04082482904638631
2018,Tatoosh Island,tunicate,18,0.04722222222222222,0.4415880433163924,0.044444444444444446,0.5338539126015656,0.10408329997330666,0.12583057392117916
2019,Cape Alava,bivalve,96,0.0036458333333333334,0.39791121287711073,0.0036458333333333334,0.4156047072968168,0.04061164310337069,0.04241747781566491
2019,Cape Alava,blood_star,24,0.07895833333333334,0.44661691265184605,0.07916666666666666,0.5477225575051662,0.0911652955411823,0.11180339887498951
2019,Cape Alava,brood_sea_star,24,0.00625,0.20000000000000004,0.00625,0.2449489742783178,0.04082482904638631,0.05
2019,Cape Alava,Cal_cuc,24,0,0,0,0,0,0
2019,Cape Alava,chiton,48,0.0020833333333333333,0.18257418583505539,0.0020833333333333333,0.2,0.026352313834736497,0.02886751345948129
2019,Cape Alava,crabs,144,6.944444444444445e-4,0.18856180831641267,6.944444444444445e-4,0.19402850002906638,0.015713484026367724,0.016169041669088866
2019,Cape Alava,green_urchin,24,0,0,0,0,0,0
2019,Cape Alava,hermit_crabs,24,0,0,0,0,0,0
2019,Cape Alava,kelp_crab,48,0.0010416666666666667,0.12909944487358058,0.0010416666666666667,0.14142135623730953,0.01863389981249825,0.020412414523193156
2019,Cape Alava,large_anemone,168,8.928571428571429e-4,0.23904572186687875,8.928571428571429e-4,0.2449489742783178,0.01844277783908294,0.01889822365046136
2019,Cape Alava,large_barnacle,24,0.15863095238095237,4.511399016761361,0.16979166666666667,5.729310604252487,0.9208854680965892,1.16949062986128
2019,Cape Alava,large_nudibranch,96,0.006295289855072464,0.5403854023868442,0.0067708333333333336,0.5923758020961787,0.05515285417901397,0.060459102129481156
2019,Cape Alava,large_sea_star,96,0.0026041666666666665,0.2972092416687835,0.0026041666666666665,0.310424928708434,0.030333791205335497,0.031682611615646186
2019,Cape Alava,large_seastar,48,0.0010416666666666667,0.12909944487358058,0.0010416666666666667,0.14142135623730953,0.01863389981249825,0.020412414523193156
2019,Cape Alava,leather_star,24,0.043333333333333335,0.3654677368341379,0.042708333333333334,0.4636809247747852,0.0746007893911169,0.09464847243000457
2019,Cape Alava,med_nudibranch,144,0.02549342105263158,1.6471049618373825,0.024652777777777777,1.710693014025396,0.13725874681978187,0.142557751168783
2019,Cape Alava,med_sea_star,48,0,0,0,0,0,0
2019,Cape Alava,med_seastar,24,0.0296875,0.3168858890305258,0.028125,0.38078865529319544,0.06468406123441678,0.07772815877574014
2019,Cape Alava,mobile_invert,24,0,0,0,0,0,0
2019,Cape Alava,no_org,24,0,0,0,0,0,0
2019,Cape Alava,octopus,24,0,0,0,0,0,0
2019,Cape Alava,orange_cucumber,24,0.23493055555555556,1.7859181682551144,0.22777777777777777,2.249567859735633,0.3645490195492521,0.4591911165097617
2019,Cape Alava,P_ochraceous,24,0.014583333333333334,0.3055050463303894,0.014583333333333334,0.3741657386773941,0.06236095644623237,0.07637626158259733
2019,Cape Alava,purple_urchin,24,0.026562500000000003,0.46233105022267323,0.021875,0.5431390245600107,0.09437293044088438,0.11086778913041725
2019,Cape Alava,red_urchin,24,0.0020833333333333333,0.11547005383792518,0.0020833333333333333,0.1414213562373095,0.02357022603955159,0.02886751345948129
2019,Cape Alava,sea_cucumber,24,0.020833333333333332,0.4,0.020833333333333332,0.4898979485566356,0.08164965809277261,0.1
2019,Cape Alava,sea_star_YOY,24,0,0,0,0,0,0
2019,Cape Alava,shelled_gastropod,168,0.022625811688311688,1.7691554369958196,0.01949404761904762,1.6938122682280938,0.1364933052660518,0.13068045359724212
2019,Cape Alava,shelled_mollusk,24,0,0,0,0,0,0
2019,Cape Alava,small_anemone,48,0,0,0,0,0,0
2019,Cape Alava,sponge,24,0,0,0,0,0,0
2019,Cape Alava,tunicate,24,0.135,1.1207331783894225,0.13958333333333334,1.4,0.22876870207180672,0.28577380332470415
2019,Cape Johnson,bivalve,96,0,0,0,0,0,0
2019,Cape Johnson,blood_star,24,0.0546875,0.4791485503821684,0.05,0.5953523699830584,0.0978057882858792,0.12152579363459645
2019,Cape Johnson,brood_sea_star,24,0.04802083333333333,0.29425046020921247,0.04722222222222222,0.40483192671637064,0.060063623674307974,0.0826359710035751
2019,Cape Johnson,Cal_cuc,24,0,0,0,0,0,0
2019,Cape Johnson,chiton,48,0.0020833333333333333,0.18257418583505539,0.0020833333333333333,0.2,0.026352313834736497,0.02886751345948129
2019,Cape Johnson,crabs,144,0.0010416666666666667,0.23333333333333334,0.0010416666666666667,0.24009801919951237,0.019444444444444445,0.02000816826662603
2019,Cape Johnson,green_urchin,24,0,0,0,0,0,0
2019,Cape Johnson,hermit_crabs,24,0,0,0,0,0,0
2019,Cape Johnson,kelp_crab,48,0.0010416666666666667,0.12909944487358058,0.0010416666666666667,0.14142135623730953,0.01863389981249825,0.020412414523193156
2019,Cape Johnson,large_anemone,168,0.003273809523809524,0.5920102959207639,0.003273809523809524,0.6066300355241241,0.045674585936311615,0.04680252333449758
2019,Cape Johnson,large_barnacle,24,0.0020833333333333333,0.11547005383792518,0.0020833333333333333,0.1414213562373095,0.02357022603955159,0.02886751345948129
2019,Cape Johnson,large_nudibranch,96,0.005208333333333333,0.4932882862316248,0.005208333333333333,0.5152228114656274,0.050346024889977394,0.0525847079972069
2019,Cape Johnson,large_sea_star,96,0.0046875,0.4600724580614088,0.0046875,0.4805300104146368,0.046955948623269364,0.049043888817089445
2019,Cape Johnson,large_seastar,48,0,0,0,0,0,0
2019,Cape Johnson,leather_star,24,0.010416666666666668,0.25819888974716115,0.010416666666666668,0.31622776601683794,0.052704627669473,0.06454972243679029
2019,Cape Johnson,med_nudibranch,144,0.004093567251461989,0.5901312122277802,0.0036458333333333334,0.580314316454758,0.049177601018981686,0.04835952637122983
2019,Cape Johnson,med_sea_star,48,0,0,0,0,0,0
2019,Cape Johnson,med_seastar,24,0,0,0,0,0,0
2019,Cape Johnson,mobile_invert,24,0,0,0,0,0,0
2019,Cape Johnson,no_org,24,0,0,0,0,0,0
2019,Cape Johnson,octopus,24,0,0,0,0,0,0
2019,Cape Johnson,orange_cucumber,24,0.04791666666666666,0.5033222956847166,0.04791666666666667,0.6164414002968976,0.10274023338281628,0.12583057392117916
2019,Cape Johnson,P_ochraceous,24,0.0020833333333333333,0.11547005383792518,0.0020833333333333333,0.1414213562373095,0.02357022603955159,0.02886751345948129
2019,Cape Johnson,purple_urchin,24,0,0,0,0,0,0
2019,Cape Johnson,red_urchin,24,0,0,0,0,0,0
2019,Cape Johnson,sea_cucumber,24,0,0,0,0,0,0
2019,Cape Johnson,sea_star_YOY,24,0,0,0,0,0,0
2019,Cape Johnson,shelled_gastropod,168,0.00505952380952381,0.6354600882899916,0.00505952380952381,0.6511528238439882,0.04902681019517619,0.050237531028201644
2019,Cape Johnson,shelled_mollusk,24,0,0,0,0,0,0
2019,Cape Johnson,small_anemone,48,0.0010416666666666667,0.12909944487358058,0.0010416666666666667,0.14142135623730953,0.01863389981249825,0.020412414523193156
2019,Cape Johnson,sponge,24,0,0,0,0,0,0
2019,Cape Johnson,tunicate,24,0.0853125,0.8946973417493389,0.08229166666666667,1.1789826122551597,0.18262933012586513,0.24065881796989422
2019,Destruction Island,bivalve,72,0.04262820512820513,2.3959717179826603,0.04027777777777778,2.5229852447952497,0.28236797488612025,0.29733666257138713
2019,Destruction Island,blood_star,18,0.19791666666666666,1.2785489822451073,0.19583333333333333,1.5636495771111887,0.30135688514155806,0.36855573979159967
2019,Destruction Island,brood_sea_star,18,0.0638888888888889,1.3228756555322956,0.0638888888888889,1.620185174601965,0.31180478223116187,0.3818813079129867
2019,Destruction Island,Cal_cuc,18,0.002777777777777778,0.1,0.002777777777777778,0.12247448713915893,0.023570226039551587,0.028867513459481298
2019,Destruction Island,chiton,36,0.020833333333333332,0.41936540980244846,0.01875,0.4458138625031752,0.06989423496707474,0.07430231041719586
2019,Destruction Island,crabs,108,0.012085769980506823,0.7735141238031737,0.011111111111111112,0.7642758972117488,0.07443143126662331,0.07354248249839099
2019,Destruction Island,green_urchin,18,0.008333333333333333,0.14142135623730953,0.008333333333333333,0.17320508075688776,0.03333333333333334,0.04082482904638631
2019,Destruction Island,hermit_crabs,18,0.011111111111111112,0.31622776601683794,0.01111111111111111,0.3872983346207417,0.07453559924999299,0.09128709291752769
2019,Destruction Island,kelp_crab,36,0.004166666666666667,0.18027756377319948,0.004166666666666667,0.19748417658131498,0.03004626062886658,0.03291402943021916
2019,Destruction Island,large_anemone,126,0.06876165839580474,13.12881567675327,0.08293650793650793,14.76455214356331,1.1696078608694618,1.315330847389826
2019,Destruction Island,large_barnacle,18,0.04722222222222222,0.8774964387392121,0.04722222222222222,1.074709263010234,0.20682789409984761,0.2533114025595111
2019,Destruction Island,large_nudibranch,72,0.009722222222222222,0.5431390245600108,0.009722222222222222,0.5672902095208253,0.06400954789890508,0.06685579234215216
2019,Destruction Island,large_sea_star,72,0.004464285714285714,0.27474477952738435,0.003472222222222222,0.26371472189745976,0.032378982783236074,0.031079078025403054
2019,Destruction Island,large_seastar,36,0,0,0,0,0,0
2019,Destruction Island,leather_star,18,0.07742454304954305,0.2148372211444793,0.07964506172839506,0.2747734757267574,0.05063761864084509,0.06476472932552914
2019,Destruction Island,med_nudibranch,108,0.0094541910331384,0.840519339961605,0.007870370370370371,0.8151145715210117,0.0808790111976532,0.07843443621467376
2019,Destruction Island,med_sea_star,36,0,0,0,0,0,0
2019,Destruction Island,med_seastar,18,0,0,0,0,0,0
2019,Destruction Island,mobile_invert,18,0,0,0,0,0,0
2019,Destruction Island,no_org,18,0,0,0,0,0,0
2019,Destruction Island,octopus,18,0,0,0,0,0,0
2019,Destruction Island,orange_cucumber,18,0.13347222222222221,1.3944308874949667,0.13055555555555556,1.7298843892006195,0.32867051214788895,0.40773766075750234
2019,Destruction Island,P_ochraceous,18,0.03223684210526316,0.21372777251439548,0.03027777777777778,0.28434134416225865,0.05037611909094162,0.06701989754294368
2019,Destruction Island,purple_urchin,18,0.26613605061711487,2.645738213596779,0.30532873031077057,3.3075968166676137,0.623606477359555,0.7796080461655692
2019,Destruction Island,red_urchin,18,0.11088148771094444,2.7945054651209493,0.24104437229437228,6.928362999548781,0.6586712548166301,1.6330308198343042
2019,Destruction Island,sea_cucumber,18,0.005555555555555556,0.14142135623730953,0.005555555555555556,0.17320508075688776,0.03333333333333334,0.04082482904638631
2019,Destruction Island,sea_star_YOY,18,0,0,0,0,0,0
2019,Destruction Island,shelled_gastropod,126,0.0564484126984127,3.2955631699518153,0.04861111111111111,3.248057111566852,0.29359210186738943,0.2893599258132796
