entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,SWATH WIDTH,HEADING,DEPTH (m),DEPTH (ft),SEGMENT,CLASSCODE,COUNT,METERS sampled,SIZE,cntrl_a,notes,DATA ENTTRY PROBLEMS,ORG_TYPE
2883,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,0-10m,CERFOL,1,10,,,,,
2884,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,0-10m,ACMMIT,2,10,,,,,
2885,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,0-10m,TRICAT,2,10,,,,,
2886,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,HENLEV,6,10,,,,,
2887,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,URTSPP,1,10,,,,,
2888,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,STRPUR,6,10,,,,,
2889,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,MESFRA,1,10,,,,,
2890,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,CUCMIN,1,10,,,,,
2891,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,PUGPRO,1,10,,,,,
2892,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,LIRDIR,1,10,,,,,
2893,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,CERFOL,1,10,,,,,
2894,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,DIOASP,2,10,,,,,
2895,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,10-20m,CRYSTE,1,10,,,,,
2896,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,5,3,2,,,12,20-30m,NOT_DONE,,,,,,,
2897,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,0-10m,HENLEV,4,10,,,,,
2898,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,0-10m,MESFRA,1,10,,,,,
2899,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,0-10m,CUCMIN,4,10,,,,,
2900,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,0-10m,EUPQUI,1,10,,,,,
2901,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,0-10m,SCYDEC,1,10,,,,,
2902,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,HENLEV,1,10,,,,,
2903,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,LEPSPP,1,10,,,,,
2904,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,URTSPP,1,10,,,,,
2905,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,STRPUR,5,10,,,,,
2906,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,MESFRA,1,10,,,,,
2907,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,CUCMIN,1,10,,,,,
2908,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,EUPQUI,1,10,,,,,
2909,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,CANORE,1,10,,,,,
2910,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,CRAGIG,1,10,,,,,
2911,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,10-20m,DIRALB,1,10,,,,,
2912,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,HENLEV,3,10,,,,,
2913,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,MEDAEQ,1,10,,,,,
2914,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,URTSPP,2,10,,,,,
2915,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,STRPUR,1,10,,,,,
2916,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,MESFRA,2,10,,,,,
2917,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,CUCMIN,3,10,,,,,
2918,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,SCYDEC,1,10,,,,,
2919,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,CRAGIG,1,10,,,,,
2920,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,CERFOL,2,10,,,,,
2921,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,1,2,,,26,20-30m,ACMMIT,1,10,,,,,
2922,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,HENLEV,2,10,,,,,
2923,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,STRDRO,1,10,,,,,
2924,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,STRPUR,16,10,,,,,
2925,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,MESFRA,9,10,,,,,
2926,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,PAGSPP,1,10,,,,,
2927,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,CANORE,1,10,,,,,
2928,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,0-10m,TEGSPP,1,10,,,,,
2929,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,10-20m,HENLEV,3,10,,,,,
2930,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,10-20m,MESFRA,2,10,,,,,
2931,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,10-20m,EUPQUI,2,10,,,,,
2932,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,HENLEV,2,10,,,,,
2933,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,STRPUR,3,10,,,,,
2934,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,MESFRA,2,10,,,,,
2935,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,CUCMIN,3,10,,,,,
2936,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,CANORE,1,10,,,,,
2937,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,CERFOL,2,10,,,,,
2938,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,ACMMIT,1,10,,,,,
2939,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,2,2,,,26,20-30m,CHITON,2,10,,,,,
2940,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,0-10m,HENLEV,1,10,,,,,
2941,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,0-10m,EUPQUI,1,10,,,,,
2942,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,0-10m,SCYDEC,1,10,,,,,
2943,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,0-10m,MIMFOL,1,10,,,,,
2944,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,0-10m,CERFOL,1,10,,,,,
2945,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,HENLEV,4,10,,,,,
2946,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,URTSPP,1,10,,,,,
2947,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,STRDRO,1,10,,,,,
2948,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,STRPUR,4,10,,,,,
2949,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,MESFRA,1,10,,,,,
2950,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,CERFOL,1,10,,,,,
2951,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,10-20m,DIOASP,1,10,,,,,
2952,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,HENLEV,4,10,,,,,
2953,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,CROPAP,1,10,,,,,
2954,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,STRPUR,7,10,,,,,
2955,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,MESFRA,9,10,,,,,
2956,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,EUPQUI,1,10,,,,,
2957,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,CRAGIG,2,10,,,,,
2958,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,CERFOL,1,10,,,,,
2959,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,DIOASP,1,10,,,,,
2960,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,2,10,3,2,,,25,20-30m,FUSORE,1,10,,,,,
2961,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,DERIMB,1,10,,,,,
2962,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,HENLEV,11,10,,,,,
2963,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,MEDAEQ,1,10,,,,,
2964,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,URTSPP,1,10,,,,,
2965,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,STRPUR,4,10,,,,,
2966,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,MESFRA,2,10,,,,,
2967,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,CUCMIN,11,10,,,,,
2968,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,PARCAL,1,10,,,,,
2969,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,SCYDEC,2,10,,,,,
2970,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,DIOASP,1,10,,,,,
2971,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,0-10m,CHITON,2,10,,,,,
2972,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,HENLEV,4,10,,,,,
2973,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,EVATRO,1,10,,,,,
2974,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,URTSPP,4,10,,,,,
2975,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,STRPUR,5,10,,,,,
2976,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,MESFRA,5,10,,,,,
2977,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,CUCMIN,8,10,,,,,
2978,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,CANORE,1,10,,,,,
2979,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,SCYDEC,5,10,,,,,
2980,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,PAGSPP,1,10,,,,,
2981,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,CRAGIG,1,10,,,,,
2982,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,DIRALB,1,10,,,,,
2983,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,10-20m,STYMON,1,10,,,,,
2984,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,DERIMB,1,10,,,,,
2985,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,HENLEV,3,10,,,,,
2986,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,STRPUR,3,10,,,,,
2987,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,MESFRA,3,10,,,,,
2988,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,CUCMIN,5,10,,,,,
2989,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,SCYDEC,2,10,,,,,
2990,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,1,2,,,25,20-30m,CERFOL,1,10,,,,,
2991,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,HENLEV,2,10,,,,,
2992,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,URTSPP,1,10,,,,,
2993,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,STRPUR,3,10,,,,,
2994,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,MESFRA,7,10,,,,,
2995,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,PARCAL,1,10,,,,,
2996,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,EUPQUI,3,10,,,,,
2997,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,SCYDEC,2,10,,,,,
2998,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,STYMON,1,10,,,,,
2999,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,0-10m,BALNUB,1,10,,,,,
3000,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,HENLEV,7,10,,,,,
3001,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,URTSPP,2,10,,,,,
3002,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,STRPUR,3,10,,,,,
3003,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,MESFRA,5,10,,,,,
3004,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,CUCMIN,2,10,,,,,
3005,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,SCYDEC,2,10,,,,,
3006,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,ACMMIT,1,10,,,,,
3007,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,10-20m,CHITON,2,10,,,,,
3008,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,DERIMB,1,10,,,,,
3009,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,HENLEV,3,10,,,,,
3010,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,MEDAEQ,2,10,,,,,
3011,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,URTSPP,1,10,,,,,
3012,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,STRPUR,4,10,,,,,
3013,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,MESFRA,6,10,,,,,
3014,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,CUCMIN,2,10,,,,,
3015,2017,8,4,Neah Bay,Greg Williams,Jameal Samhouri,1,10,2,2,,,29,20-30m,STYMON,1,10,,,,,
3016,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,1,2,,,34,0-10m,LAMSET,1,10,,,,,
3017,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,1,2,,,34,10-20m,PTECAL,2,10,,,,,
3018,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,1,2,,,34,20-30m,NERLUE,7,10,,,,,
3019,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,1,2,,,34,20-30m,DESSPP,28,10,,,,,
3020,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,2,2,,,32,0-10m,PTECAL,1,10,,,,,
3021,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,2,2,,,32,0-10m,DESSPP,20,10,,,,,
3022,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,2,2,,,32,10-20m,DESSPP,6,10,,,,,
3023,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,2,2,,,32,10-20m,AGAFIM,2,10,,,,,
3024,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,2,2,,,32,20-30m,DESSPP,21,10,,,,,
3025,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,2,2,,,32,20-30m,AGAFIM,3,10,,,,,
3026,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,3,2,,,33,0-10m,AGAFIM,13,10,,,,,
3027,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,3,2,,,33,0-10m,DESSPP,1,10,,,,,
3028,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,3,2,,,33,10-20m,NOT_DONE,,,,,,,
3029,2018,7,27,Destruction Island,Genoa Sullaway,Jameal Samhouri,N,10,3,2,,,33,20-30m,NOT_DONE,,,,,,,
3030,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,4,2,,,30,0-10m,DESSPP,5,10,,,,,
3031,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,4,2,,,30,0-10m,AGAFIM,2,10,,,,,
3032,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,4,2,,,30,10-20m,NO_ALG,0,10,,,,,
3033,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,4,2,,,30,20-30m,PTECAL,3,10,,,,,
3034,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,4,2,,,30,20-30m,DESSPP,1,10,,,,,
3035,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,5,2,,,30,0-10m,DESSPP,2,10,,,,,
3036,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,5,2,,,30,10-20m,NO_ALG,0,10,,,,,
3037,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,5,2,,,30,20-30m,NERLUE,1,10,,,,,
3038,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,5,2,,,30,20-30m,PTECAL,4,10,,,,,
3039,2018,7,27,Destruction Island,Genoa Sullaway,Gary Longo,N,10,5,2,,,30,20-30m,DESSPP,18,10,,,,,
3040,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,0-10m,NERLUE,8,10,,,,,
3041,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,0-10m,PTECAL,30,3.2,,,,,
3042,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,0-10m,ALAMAR,2,10,,,,,
3043,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,0-10m,DESSPP,1,10,,,,,
3044,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,10-20m,NERLUE,13,10,,,,,
3045,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,10-20m,PTECAL,21,10,,,,,
3046,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,10-20m,DESSPP,2,10,,,,,
3047,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,20-30m,NERLUE,12,10,,,,,
3048,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,20-30m,PTECAL,37,10,,,,,
3049,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,1,2,,,16,20-30m,DESSPP,1,10,,,,,
3050,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,2,2,,,16,0-10m,NERLUE,11,10,,,,,
3051,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,2,2,,,16,0-10m,PTECAL,6,10,,,,,
3052,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,2,2,,,16,10-20m,PTECAL,22,10,,,,,
3053,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,2,2,,,16,20-30m,PTECAL,27,10,,,,,
3054,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,0-10m,PTECAL,11,10,,,,,
3055,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,0-10m,DESSPP,2,10,,,,,
3056,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,10-20m,NERLUE,3,10,,,,,
3057,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,10-20m,PTECAL,8,10,,,,,
3058,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,10-20m,DESSPP,11,10,,,,,
3059,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,20-30m,NERLUE,1,10,,,,,
3060,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,20-30m,PTECAL,3,10,,,,,
3061,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,N,5,3,2,,,17,20-30m,DESSPP,6,10,,,,,
3062,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,1,2,,,35,0-10m,NO_ALG,0,10,,,,,
3063,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,1,2,,,35,10-20m,NO_ALG,0,10,,,,,
3064,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,1,2,,,35,20-30m,NO_ALG,0,10,,,,,
3065,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,2,2,,,35,0-10m,NO_ALG,0,10,,,,,
3066,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,2,2,,,35,10-20m,NERLUE,9,10,,,,,
3067,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,2,2,,,35,20-30m,NO_ALG,0,10,,,,,
3068,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,3,2,,,30,0-10m,NO_ALG,0,10,,,,,
3069,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,3,2,,,30,10-20m,NO_ALG,0,10,,,,,
3070,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,10,3,2,,,30,20-30m,NO_ALG,0,10,,,,,
3071,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,0-10m,PLEGAR,10,10,,,,,
3072,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,10-20m,NERLUE,18,10,,,,,
3073,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,10-20m,PTECAL,13,10,,,,,
3074,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,10-20m,LAMSET,1,10,,,,,
3075,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,10-20m,PLEGAR,4,10,,,,,
3076,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,10-20m,DESSPP,12,10,,,,,
3077,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,20-30m,NERLUE,29,10,,,,,
3078,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,20-30m,PTECAL,49,10,,,,,
3079,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,1,2,,,18,20-30m,DESSPP,21,10,,,,,
3080,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,0-10m,NERLUE,30,4,,,,,
3081,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,0-10m,PTECAL,20,10,,,,,
3082,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,0-10m,DESSPP,17,10,,,,,
3083,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,10-20m,NERLUE,31,7,,,,,
3084,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,10-20m,PTECAL,7,10,,,,,
3085,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,10-20m,DESSPP,2,10,,,,,
3086,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,20-30m,NERLUE,40,1,,,,,
3087,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,20-30m,PTECAL,17,10,,,,,
3088,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,20-30m,LAMSET,7,10,,,,,
3089,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,20-30m,COSCOS,6,10,,,,,
3090,2018,7,27,Destruction Island,Ole Shelton,Kelly Andrews,S,5,2,2,,,18,20-30m,ALAMAR,10,10,,,,,
