"year","site","group.name","MEAN","SE.tot","area","zone","common.name","species","N.obs","SD"
2019,"Tatoosh Island","nudibranch",0,0,"S",10,NA,"LIMCOC",3,0
2019,"Tatoosh Island","gastropod",0,0,"S",10,NA,"LIRDIR",3,0
2019,"Tatoosh Island","crab",0,0,"S",10,NA,"LOPMAN",3,0
2019,"Tatoosh Island","seastar",0,0,"S",10,NA,"MEDAEQ",3,0
2019,"Tatoosh Island","urchin",0.733333333333333,0.353291402124103,"S",10,NA,"MESFRA",3,0.611918658356194
2019,"Tatoosh Island","anenome",0,0,"S",10,NA,"METGIG",3,0
2019,"Tatoosh Island","anenome",0,0,"S",10,NA,"METSPP",3,0
2019,"Tatoosh Island","crab",0,0,"S",10,NA,"MIMFOL",3,0
2019,"Tatoosh Island","bivalve",0.00555555555555556,0.00555555555555556,"S",10,NA,"MYTCAL",3,0.00962250448649376
2019,"Tatoosh Island","gastropod",0.0277777777777778,0.0277777777777778,"S",10,NA,"NUCLAM",3,0.0481125224324688
2019,"Tatoosh Island","nudibranch",0,0,"S",10,NA,"NUDIBR",3,0
2019,"Tatoosh Island","seastar",0.05,0.0166666666666667,"S",10,NA,"ORTKOE",3,0.0288675134594813
2019,"Tatoosh Island",NA,0.00555555555555556,0.00555555555555556,"S",10,NA,"PAGSPP",3,0.00962250448649376
2019,"Tatoosh Island","cucumber",0.0222222222222222,0.0222222222222222,"S",10,NA,"PARCAL",3,0.038490017945975
2019,"Tatoosh Island","seastar",0,0,"S",10,NA,"PATMIN",3,0
2019,"Tatoosh Island","nudibranch",0.00555555555555556,0.00555555555555556,"S",10,NA,"PELNOB",3,0.00962250448649376
2019,"Tatoosh Island","seastar",0,0,"S",10,NA,"PISBRE",3,0
2019,"Tatoosh Island","seastar",0,0,"S",10,NA,"PISGIG",3,0
2019,"Tatoosh Island","seastar",0.0222222222222222,0.0146986183948033,"S",10,NA,"PISOCH",3,0.0254587538608658
2019,"Tatoosh Island","bivalve",0,0,"S",10,NA,"PODSPP",3,0
2019,"Tatoosh Island","crab",0,0,"S",10,NA,"PUGGRA",3,0
2019,"Tatoosh Island","crab",0,0,"S",10,NA,"PUGPRO",3,0
2019,"Tatoosh Island","seastar",0,0,"S",10,NA,"PYCHEL",3,0
2019,"Tatoosh Island","bivalve",0,0,"S",10,NA,"SCALLOP",3,0
2019,"Tatoosh Island","crab",0.0444444444444444,0.0242161052418926,"S",10,NA,"SCYDEC",3,0.0419435246403931
2019,"Tatoosh Island","seastar",0.00555555555555556,0.00555555555555556,"S",10,NA,"SOLSTI",3,0.00962250448649376
2019,"Tatoosh Island","seastar.small",0,0,"S",10,NA,"STARREC",3,0
2019,"Tatoosh Island","urchin",0.127777777777778,0.0146986183948033,"S",10,NA,"STRDRO",3,0.0254587538608658
2019,"Tatoosh Island","urchin",14.1735138499844,3.4140228903686,"S",10,NA,"STRPUR",3,5.91326110432156
2019,"Tatoosh Island",NA,0,0,"S",10,NA,"STYFOR",3,0
2019,"Tatoosh Island","tunicate",0,0,"S",10,NA,"STYMON",3,0
2019,"Tatoosh Island","gastropod",0.05,0.0419435246403931,"S",10,NA,"TEGSPP",3,0.0726483157256779
2019,"Tatoosh Island","nudibranch",0,0,"S",10,NA,"TRICAT",3,0
2019,"Tatoosh Island",NA,0,0,"S",10,NA,"UNIDSP",3,0
2019,"Tatoosh Island","anenome",0,0,"S",10,NA,"URTCRA",3,0
2019,"Tatoosh Island","anenome",0,0,"S",10,NA,"URTLOF",3,0
2019,"Tatoosh Island","anenome",0,0,"S",10,NA,"URTPIS",3,0
2019,"Tatoosh Island","anenome",0.0444444444444444,0.0111111111111111,"S",10,NA,"URTSPP",3,0.0192450089729875
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"ACAHUD",2,0
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"ACANAN",2,0
2021,"Cape Alava","gastropod",0,0,"E",5,NA,"ACMMIT",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"ANTELE",2,0
2021,"Cape Alava","anenome",0.0125,0.0125,"E",5,NA,"ANTXAN",2,0.0176776695296637
2021,"Cape Alava",NA,0.00833333333333333,0.00833333333333333,"E",5,NA,"BALNUB",2,0.0117851130197758
2021,"Cape Alava",NA,0,0,"E",5,NA,"CADLUT",2,0
2021,"Cape Alava","crab",0.00833333333333333,0.00833333333333333,"E",5,NA,"CANORE",2,0.0117851130197758
2021,"Cape Alava","crab",0,0,"E",5,NA,"CANSPP",2,0
2021,"Cape Alava","gastropod",0.0125,0.0125,"E",5,NA,"CERFOL",2,0.0176776695296637
2021,"Cape Alava",NA,0.0375,0.0125,"E",5,NA,"CHITON",2,0.0176776695296637
2021,"Cape Alava","bivalve",0,0,"E",5,NA,"CLAMSP",2,0
2021,"Cape Alava","sponge",0,0,"E",5,NA,"CRAARB",2,0
2021,"Cape Alava","bivalve",0.0125,0.0125,"E",5,NA,"CRAGIG",2,0.0176776695296637
2021,"Cape Alava","seastar",0,0,"E",5,NA,"CROPAP",2,0
2021,"Cape Alava","crab",0,0,"E",5,NA,"CRYDEC",2,0
2021,"Cape Alava","crab",0.0208333333333333,0.00416666666666667,"E",5,NA,"CRYSIT",2,0.0058925565098879
2021,"Cape Alava","chiton",0,0,"E",5,NA,"CRYSTE",2,0
2021,"Cape Alava","cucumber",0.3125,0.1875,"E",5,NA,"CUCMIN",2,0.265165042944955
2021,"Cape Alava","seastar",0.0791666666666667,0.0458333333333333,"E",5,NA,"DERIMB",2,0.0648181216087669
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"DIASAN",2,0
2021,"Cape Alava","gastropod",0,0,"E",5,NA,"DIOASP",2,0
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"DIRALB",2,0
2021,"Cape Alava","nudibranch",0.0375,0.0125,"E",5,NA,"DORODH",2,0.0176776695296637
2021,"Cape Alava","octopus",0,0,"E",5,NA,"ENTDOF",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"EPIPRO",2,0
2021,"Cape Alava","cucumber",0.00833333333333333,0.00833333333333333,"E",5,NA,"EUPQUI",2,0.0117851130197758
2021,"Cape Alava","seastar",0.00833333333333333,0.00833333333333333,"E",5,NA,"EVATRO",2,0.0117851130197758
2021,"Cape Alava","gastropod",0,0,"E",5,NA,"FUSORE",2,0
2021,"Cape Alava","gastropod",0,0,"E",5,NA,"HALKAM",2,0
2021,"Cape Alava","seastar",0.025,0.025,"E",5,NA,"HENLEV",2,0.0353553390593274
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"HERCRA",2,0
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"JANFUS",2,0
2021,"Cape Alava","seastar.small",0.00833333333333333,0.00833333333333333,"E",5,NA,"LEPSPP",2,0.0117851130197758
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"LIMCOC",2,0
2021,"Cape Alava","gastropod",0,0,"E",5,NA,"LIRDIR",2,0
2021,"Cape Alava","crab",0,0,"E",5,NA,"LOPMAN",2,0
2021,"Cape Alava","seastar",0,0,"E",5,NA,"MEDAEQ",2,0
2021,"Cape Alava","urchin",0,0,"E",5,NA,"MESFRA",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"METGIG",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"METSPP",2,0
2021,"Cape Alava","crab",0,0,"E",5,NA,"MIMFOL",2,0
2021,"Cape Alava","bivalve",0,0,"E",5,NA,"MYTCAL",2,0
2021,"Cape Alava","gastropod",0.0166666666666667,0.0166666666666667,"E",5,NA,"NUCLAM",2,0.0235702260395516
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"NUDIBR",2,0
2021,"Cape Alava","seastar",0,0,"E",5,NA,"ORTKOE",2,0
2021,"Cape Alava",NA,0,0,"E",5,NA,"PAGSPP",2,0
2021,"Cape Alava","cucumber",0,0,"E",5,NA,"PARCAL",2,0
2021,"Cape Alava","seastar",0.0125,0.0125,"E",5,NA,"PATMIN",2,0.0176776695296637
2021,"Cape Alava","nudibranch",0.0625,0.0125,"E",5,NA,"PELNOB",2,0.0176776695296637
2021,"Cape Alava","seastar",0,0,"E",5,NA,"PISBRE",2,0
2021,"Cape Alava","seastar",0,0,"E",5,NA,"PISGIG",2,0
2021,"Cape Alava","seastar",0.104166666666667,0.0291666666666667,"E",5,NA,"PISOCH",2,0.0412478955692153
2021,"Cape Alava","bivalve",0,0,"E",5,NA,"PODSPP",2,0
2021,"Cape Alava","crab",0,0,"E",5,NA,"PUGGRA",2,0
2021,"Cape Alava","crab",0,0,"E",5,NA,"PUGPRO",2,0
2021,"Cape Alava","seastar",0,0,"E",5,NA,"PYCHEL",2,0
2021,"Cape Alava","bivalve",0,0,"E",5,NA,"SCALLOP",2,0
2021,"Cape Alava","crab",0,0,"E",5,NA,"SCYDEC",2,0
2021,"Cape Alava","seastar",0,0,"E",5,NA,"SOLSTI",2,0
2021,"Cape Alava","seastar.small",0,0,"E",5,NA,"STARREC",2,0
2021,"Cape Alava","urchin",0,0,"E",5,NA,"STRDRO",2,0
2021,"Cape Alava","urchin",0.025,0.025,"E",5,NA,"STRPUR",2,0.0353553390593274
2021,"Cape Alava",NA,0,0,"E",5,NA,"STYFOR",2,0
2021,"Cape Alava","tunicate",0.395833333333333,0.0291666666666667,"E",5,NA,"STYMON",2,0.0412478955692153
2021,"Cape Alava","gastropod",0,0,"E",5,NA,"TEGSPP",2,0
2021,"Cape Alava","nudibranch",0,0,"E",5,NA,"TRICAT",2,0
2021,"Cape Alava",NA,0,0,"E",5,NA,"UNIDSP",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"URTCRA",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"URTLOF",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"URTPIS",2,0
2021,"Cape Alava","anenome",0,0,"E",5,NA,"URTSPP",2,0
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"ACAHUD",3,0
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"ACANAN",3,0
2021,"Cape Alava","gastropod",0,0,"E",10,NA,"ACMMIT",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"ANTELE",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"ANTXAN",3,0
2021,"Cape Alava",NA,4.28763440860215,2.02950105511214,"E",10,NA,"BALNUB",3,3.51519894146886
2021,"Cape Alava",NA,0,0,"E",10,NA,"CADLUT",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"CANORE",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"CANSPP",3,0
2021,"Cape Alava","gastropod",0.138888888888889,0.0309320242379446,"E",10,NA,"CERFOL",3,0.053575837561072
2021,"Cape Alava",NA,0.0166666666666667,0.00962250448649376,"E",10,NA,"CHITON",3,0.0166666666666667
2021,"Cape Alava","bivalve",0,0,"E",10,NA,"CLAMSP",3,0
2021,"Cape Alava","sponge",0,0,"E",10,NA,"CRAARB",3,0
2021,"Cape Alava","bivalve",0.0222222222222222,0.0222222222222222,"E",10,NA,"CRAGIG",3,0.038490017945975
2021,"Cape Alava","seastar",0,0,"E",10,NA,"CROPAP",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"CRYDEC",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"CRYSIT",3,0
2021,"Cape Alava","chiton",0,0,"E",10,NA,"CRYSTE",3,0
2021,"Cape Alava","cucumber",0.333333333333333,0.053575837561072,"E",10,NA,"CUCMIN",3,0.0927960727138337
2021,"Cape Alava","seastar",0.0722222222222222,0.0111111111111111,"E",10,NA,"DERIMB",3,0.0192450089729875
2021,"Cape Alava","nudibranch",0.00555555555555556,0.00555555555555556,"E",10,NA,"DIASAN",3,0.00962250448649376
2021,"Cape Alava","gastropod",0.0277777777777778,0.0111111111111111,"E",10,NA,"DIOASP",3,0.0192450089729875
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"DIRALB",3,0
2021,"Cape Alava","nudibranch",0.00555555555555556,0.00555555555555556,"E",10,NA,"DORODH",3,0.00962250448649376
2021,"Cape Alava","octopus",0,0,"E",10,NA,"ENTDOF",3,0
2021,"Cape Alava","anenome",0.00555555555555556,0.00555555555555556,"E",10,NA,"EPIPRO",3,0.00962250448649376
2021,"Cape Alava","cucumber",0.00555555555555556,0.00555555555555556,"E",10,NA,"EUPQUI",3,0.00962250448649376
2021,"Cape Alava","seastar",0.00555555555555556,0.00555555555555556,"E",10,NA,"EVATRO",3,0.00962250448649376
2021,"Cape Alava","gastropod",0,0,"E",10,NA,"FUSORE",3,0
2021,"Cape Alava","gastropod",0,0,"E",10,NA,"HALKAM",3,0
2021,"Cape Alava","seastar",0.05,0,"E",10,NA,"HENLEV",3,0
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"HERCRA",3,0
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"JANFUS",3,0
2021,"Cape Alava","seastar.small",0.0777777777777778,0.0277777777777778,"E",10,NA,"LEPSPP",3,0.0481125224324688
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"LIMCOC",3,0
2021,"Cape Alava","gastropod",0,0,"E",10,NA,"LIRDIR",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"LOPMAN",3,0
2021,"Cape Alava","seastar",0,0,"E",10,NA,"MEDAEQ",3,0
2021,"Cape Alava","urchin",0,0,"E",10,NA,"MESFRA",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"METGIG",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"METSPP",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"MIMFOL",3,0
2021,"Cape Alava","bivalve",0,0,"E",10,NA,"MYTCAL",3,0
2021,"Cape Alava","gastropod",0.111111111111111,0.0433902759772592,"E",10,NA,"NUCLAM",3,0.0751541625470482
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"NUDIBR",3,0
2021,"Cape Alava","seastar",0,0,"E",10,NA,"ORTKOE",3,0
2021,"Cape Alava",NA,0,0,"E",10,NA,"PAGSPP",3,0
2021,"Cape Alava","cucumber",0,0,"E",10,NA,"PARCAL",3,0
2021,"Cape Alava","seastar",0.0111111111111111,0.00555555555555556,"E",10,NA,"PATMIN",3,0.00962250448649376
2021,"Cape Alava","nudibranch",0.0111111111111111,0.0111111111111111,"E",10,NA,"PELNOB",3,0.0192450089729875
2021,"Cape Alava","seastar",0,0,"E",10,NA,"PISBRE",3,0
2021,"Cape Alava","seastar",0,0,"E",10,NA,"PISGIG",3,0
2021,"Cape Alava","seastar",0.116666666666667,0.0577350269189626,"E",10,NA,"PISOCH",3,0.1
2021,"Cape Alava","bivalve",0,0,"E",10,NA,"PODSPP",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"PUGGRA",3,0
2021,"Cape Alava","crab",0.00555555555555556,0.00555555555555556,"E",10,NA,"PUGPRO",3,0.00962250448649376
2021,"Cape Alava","seastar",0,0,"E",10,NA,"PYCHEL",3,0
2021,"Cape Alava","bivalve",0,0,"E",10,NA,"SCALLOP",3,0
2021,"Cape Alava","crab",0,0,"E",10,NA,"SCYDEC",3,0
2021,"Cape Alava","seastar",0,0,"E",10,NA,"SOLSTI",3,0
2021,"Cape Alava","seastar.small",0,0,"E",10,NA,"STARREC",3,0
2021,"Cape Alava","urchin",0,0,"E",10,NA,"STRDRO",3,0
2021,"Cape Alava","urchin",0.00555555555555556,0.00555555555555556,"E",10,NA,"STRPUR",3,0.00962250448649376
2021,"Cape Alava",NA,0,0,"E",10,NA,"STYFOR",3,0
2021,"Cape Alava","tunicate",0.333333333333333,0.0440958551844099,"E",10,NA,"STYMON",3,0.0763762615825973
2021,"Cape Alava","gastropod",0,0,"E",10,NA,"TEGSPP",3,0
2021,"Cape Alava","nudibranch",0,0,"E",10,NA,"TRICAT",3,0
2021,"Cape Alava",NA,0,0,"E",10,NA,"UNIDSP",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"URTCRA",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"URTLOF",3,0
2021,"Cape Alava","anenome",0,0,"E",10,NA,"URTPIS",3,0
2021,"Cape Alava","anenome",0.0111111111111111,0.0111111111111111,"E",10,NA,"URTSPP",3,0.0192450089729875
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"ACAHUD",3,0
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"ACANAN",3,0
2021,"Cape Alava","gastropod",0.00555555555555556,0.00555555555555556,"W",5,NA,"ACMMIT",3,0.00962250448649376
2021,"Cape Alava","anenome",0,0,"W",5,NA,"ANTELE",3,0
2021,"Cape Alava","anenome",0,0,"W",5,NA,"ANTXAN",3,0
2021,"Cape Alava",NA,0.0111111111111111,0.00555555555555556,"W",5,NA,"BALNUB",3,0.00962250448649376
2021,"Cape Alava",NA,0,0,"W",5,NA,"CADLUT",3,0
2021,"Cape Alava","crab",0.00555555555555556,0.00555555555555556,"W",5,NA,"CANORE",3,0.00962250448649376
2021,"Cape Alava","crab",0,0,"W",5,NA,"CANSPP",3,0
2021,"Cape Alava","gastropod",0.0166666666666667,0.00962250448649376,"W",5,NA,"CERFOL",3,0.0166666666666667
2021,"Cape Alava",NA,0.00555555555555556,0.00555555555555556,"W",5,NA,"CHITON",3,0.00962250448649376
2021,"Cape Alava","bivalve",0,0,"W",5,NA,"CLAMSP",3,0
2021,"Cape Alava","sponge",0,0,"W",5,NA,"CRAARB",3,0
2021,"Cape Alava","bivalve",0.0166666666666667,0,"W",5,NA,"CRAGIG",3,0
2021,"Cape Alava","seastar",0,0,"W",5,NA,"CROPAP",3,0
2021,"Cape Alava","crab",0,0,"W",5,NA,"CRYDEC",3,0
2021,"Cape Alava","crab",0,0,"W",5,NA,"CRYSIT",3,0
2021,"Cape Alava","chiton",0,0,"W",5,NA,"CRYSTE",3,0
2021,"Cape Alava","cucumber",0.172222222222222,0.0640697921926155,"W",5,NA,"CUCMIN",3,0.11097213530799
2021,"Cape Alava","seastar",0.0388888888888889,0.0111111111111111,"W",5,NA,"DERIMB",3,0.0192450089729875
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"DIASAN",3,0
2021,"Cape Alava","gastropod",0,0,"W",5,NA,"DIOASP",3,0
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"DIRALB",3,0
2021,"Cape Alava","nudibranch",0.0222222222222222,0.0111111111111111,"W",5,NA,"DORODH",3,0.0192450089729875
2021,"Cape Alava","octopus",0,0,"W",5,NA,"ENTDOF",3,0
2021,"Cape Alava","anenome",0,0,"W",5,NA,"EPIPRO",3,0
2021,"Cape Alava","cucumber",0,0,"W",5,NA,"EUPQUI",3,0
2021,"Cape Alava","seastar",0.00555555555555556,0.00555555555555556,"W",5,NA,"EVATRO",3,0.00962250448649376
2021,"Cape Alava","gastropod",0,0,"W",5,NA,"FUSORE",3,0
2021,"Cape Alava","gastropod",0,0,"W",5,NA,"HALKAM",3,0
2021,"Cape Alava","seastar",0.0444444444444444,0.00555555555555556,"W",5,NA,"HENLEV",3,0.00962250448649376
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"HERCRA",3,0
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"JANFUS",3,0
2021,"Cape Alava","seastar.small",0.00555555555555556,0.00555555555555556,"W",5,NA,"LEPSPP",3,0.00962250448649376
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"LIMCOC",3,0
2021,"Cape Alava","gastropod",0,0,"W",5,NA,"LIRDIR",3,0
2021,"Cape Alava","crab",0,0,"W",5,NA,"LOPMAN",3,0
2021,"Cape Alava","seastar",0,0,"W",5,NA,"MEDAEQ",3,0
2021,"Cape Alava","urchin",0.00555555555555556,0.00555555555555556,"W",5,NA,"MESFRA",3,0.00962250448649376
2021,"Cape Alava","anenome",0,0,"W",5,NA,"METGIG",3,0
2021,"Cape Alava","anenome",0,0,"W",5,NA,"METSPP",3,0
2021,"Cape Alava","crab",0,0,"W",5,NA,"MIMFOL",3,0
2021,"Cape Alava","bivalve",0,0,"W",5,NA,"MYTCAL",3,0
2021,"Cape Alava","gastropod",0,0,"W",5,NA,"NUCLAM",3,0
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"NUDIBR",3,0
2021,"Cape Alava","seastar",0,0,"W",5,NA,"ORTKOE",3,0
2021,"Cape Alava",NA,0,0,"W",5,NA,"PAGSPP",3,0
2021,"Cape Alava","cucumber",0,0,"W",5,NA,"PARCAL",3,0
2021,"Cape Alava","seastar",0.0444444444444444,0.0200308404192444,"W",5,NA,"PATMIN",3,0.0346944333244355
2021,"Cape Alava","nudibranch",0.0166666666666667,0.0166666666666667,"W",5,NA,"PELNOB",3,0.0288675134594813
2021,"Cape Alava","seastar",0,0,"W",5,NA,"PISBRE",3,0
2021,"Cape Alava","seastar",0,0,"W",5,NA,"PISGIG",3,0
2021,"Cape Alava","seastar",0.0111111111111111,0.0111111111111111,"W",5,NA,"PISOCH",3,0.0192450089729875
2021,"Cape Alava","bivalve",0,0,"W",5,NA,"PODSPP",3,0
2021,"Cape Alava","crab",0,0,"W",5,NA,"PUGGRA",3,0
2021,"Cape Alava","crab",0,0,"W",5,NA,"PUGPRO",3,0
2021,"Cape Alava","seastar",0,0,"W",5,NA,"PYCHEL",3,0
2021,"Cape Alava","bivalve",0,0,"W",5,NA,"SCALLOP",3,0
2021,"Cape Alava","crab",0.00555555555555556,0.00555555555555556,"W",5,NA,"SCYDEC",3,0.00962250448649376
2021,"Cape Alava","seastar",0.00555555555555556,0.00555555555555556,"W",5,NA,"SOLSTI",3,0.00962250448649376
2021,"Cape Alava","seastar.small",0,0,"W",5,NA,"STARREC",3,0
2021,"Cape Alava","urchin",0,0,"W",5,NA,"STRDRO",3,0
2021,"Cape Alava","urchin",0.0166666666666667,0.0166666666666667,"W",5,NA,"STRPUR",3,0.0288675134594813
2021,"Cape Alava",NA,0,0,"W",5,NA,"STYFOR",3,0
2021,"Cape Alava","tunicate",0.222222222222222,0.0222222222222222,"W",5,NA,"STYMON",3,0.038490017945975
2021,"Cape Alava","gastropod",0,0,"W",5,NA,"TEGSPP",3,0
2021,"Cape Alava","nudibranch",0,0,"W",5,NA,"TRICAT",3,0
2021,"Cape Alava",NA,0,0,"W",5,NA,"UNIDSP",3,0
2021,"Cape Alava","anenome",0,0,"W",5,NA,"URTCRA",3,0
2021,"Cape Alava","anenome",0,0,"W",5,NA,"URTLOF",3,0
2021,"Cape Alava","anenome",0,0,"W",5,NA,"URTPIS",3,0
2021,"Cape Alava","anenome",0.00555555555555556,0.00555555555555556,"W",5,NA,"URTSPP",3,0.00962250448649376
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"ACAHUD",4,0
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"ACANAN",4,0
2021,"Cape Alava","gastropod",0,0,"W",10,NA,"ACMMIT",4,0
2021,"Cape Alava","anenome",0,0,"W",10,NA,"ANTELE",4,0
2021,"Cape Alava","anenome",0,0,"W",10,NA,"ANTXAN",4,0
2021,"Cape Alava",NA,1.71666666666667,1.50018517375541,"W",10,NA,"BALNUB",4,3.00037034751082
2021,"Cape Alava",NA,0,0,"W",10,NA,"CADLUT",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"CANORE",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"CANSPP",4,0
2021,"Cape Alava","gastropod",0.0458333333333333,0.0229482106136921,"W",10,NA,"CERFOL",4,0.0458964212273842
2021,"Cape Alava",NA,0,0,"W",10,NA,"CHITON",4,0
2021,"Cape Alava","bivalve",0,0,"W",10,NA,"CLAMSP",4,0
2021,"Cape Alava","sponge",0.0458333333333333,0.0257974661402871,"W",10,NA,"CRAARB",4,0.0515949322805742
2021,"Cape Alava","bivalve",0.0333333333333333,0.0117851130197758,"W",10,NA,"CRAGIG",4,0.0235702260395516
2021,"Cape Alava","seastar",0,0,"W",10,NA,"CROPAP",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"CRYDEC",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"CRYSIT",4,0
2021,"Cape Alava","chiton",0,0,"W",10,NA,"CRYSTE",4,0
2021,"Cape Alava","cucumber",0.429166666666667,0.107232656371987,"W",10,NA,"CUCMIN",4,0.214465312743973
2021,"Cape Alava","seastar",0.050462962962963,0.0115740740740741,"W",10,NA,"DERIMB",4,0.0231481481481481
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"DIASAN",4,0
2021,"Cape Alava","gastropod",0.0125,0.00797855923130282,"W",10,NA,"DIOASP",4,0.0159571184626056
2021,"Cape Alava","nudibranch",0.00833333333333333,0.00481125224324688,"W",10,NA,"DIRALB",4,0.00962250448649376
2021,"Cape Alava","nudibranch",0.0125,0.00797855923130282,"W",10,NA,"DORODH",4,0.0159571184626056
2021,"Cape Alava","octopus",0,0,"W",10,NA,"ENTDOF",4,0
2021,"Cape Alava","anenome",0,0,"W",10,NA,"EPIPRO",4,0
2021,"Cape Alava","cucumber",0,0,"W",10,NA,"EUPQUI",4,0
2021,"Cape Alava","seastar",0,0,"W",10,NA,"EVATRO",4,0
2021,"Cape Alava","gastropod",0,0,"W",10,NA,"FUSORE",4,0
2021,"Cape Alava","gastropod",0,0,"W",10,NA,"HALKAM",4,0
2021,"Cape Alava","seastar",0.116666666666667,0.0152145154862546,"W",10,NA,"HENLEV",4,0.0304290309725092
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"HERCRA",4,0
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"JANFUS",4,0
2021,"Cape Alava","seastar.small",0.00833333333333333,0.00481125224324688,"W",10,NA,"LEPSPP",4,0.00962250448649376
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"LIMCOC",4,0
2021,"Cape Alava","gastropod",0,0,"W",10,NA,"LIRDIR",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"LOPMAN",4,0
2021,"Cape Alava","seastar",0,0,"W",10,NA,"MEDAEQ",4,0
2021,"Cape Alava","urchin",0,0,"W",10,NA,"MESFRA",4,0
2021,"Cape Alava","anenome",0,0,"W",10,NA,"METGIG",4,0
2021,"Cape Alava","anenome",0,0,"W",10,NA,"METSPP",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"MIMFOL",4,0
2021,"Cape Alava","bivalve",0,0,"W",10,NA,"MYTCAL",4,0
2021,"Cape Alava","gastropod",1.16666666666667,1.06694874742399,"W",10,NA,"NUCLAM",4,2.13389749484799
2021,"Cape Alava","nudibranch",0,0,"W",10,NA,"NUDIBR",4,0
2021,"Cape Alava","seastar",0,0,"W",10,NA,"ORTKOE",4,0
2021,"Cape Alava",NA,0,0,"W",10,NA,"PAGSPP",4,0
2021,"Cape Alava","cucumber",0,0,"W",10,NA,"PARCAL",4,0
2021,"Cape Alava","seastar",0.00416666666666667,0.00416666666666667,"W",10,NA,"PATMIN",4,0.00833333333333333
2021,"Cape Alava","nudibranch",0.0458333333333333,0.0184779648550695,"W",10,NA,"PELNOB",4,0.0369559297101391
2021,"Cape Alava","seastar",0,0,"W",10,NA,"PISBRE",4,0
2021,"Cape Alava","seastar",0,0,"W",10,NA,"PISGIG",4,0
2021,"Cape Alava","seastar",0,0,"W",10,NA,"PISOCH",4,0
2021,"Cape Alava","bivalve",0,0,"W",10,NA,"PODSPP",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"PUGGRA",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"PUGPRO",4,0
2021,"Cape Alava","seastar",0,0,"W",10,NA,"PYCHEL",4,0
2021,"Cape Alava","bivalve",0,0,"W",10,NA,"SCALLOP",4,0
2021,"Cape Alava","crab",0,0,"W",10,NA,"SCYDEC",4,0
