"year","site","transect","observer","species","zone","area","taxa","grp2","total.count","total.area","density"
2022,"Neah Bay",3,"Jameal Samhouri","ACANAN",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","ACMMIT",10,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","ANTELE",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","ANTXAN",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","BALNUB",10,"N","barnacle","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CADLUT",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CALANN",10,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CANORE",10,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CANSPP",10,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CERFOL",10,"N","shelled gastropod","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Jameal Samhouri","CHITON",10,"N","chiton","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CLAMSP",10,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CRAARB",10,"N","sponge","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CRAGIG",10,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CROPAP",10,"N","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CRYDEC",10,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CRYSIT",10,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CRYSTE",10,"N","chiton","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","CUCMIN",10,"N","cucumber","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","DERIMB",10,"N","leather star","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","DIASAN",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","DIOASP",10,"N","shelled gastropod","no",2,60,0.0333333333333333
2022,"Neah Bay",3,"Jameal Samhouri","DIRALB",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","DORODH",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","ENTDOF",10,"N","octopus","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","EPIPRO",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","EUPQUI",10,"N","cucumber","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","EVATRO",10,"N","large star","STAR",3,60,0.05
2022,"Neah Bay",3,"Jameal Samhouri","FUSORE",10,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","HALKAM",10,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","HENLEV",10,"N","blood star","STAR",6,60,0.1
2022,"Neah Bay",3,"Jameal Samhouri","HERCRA",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","JANFUS",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","LEPSPP",10,"N","brood star","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","LIMCOC",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","LIRDIR",10,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","LOPMAN",10,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","MEDAEQ",10,"N","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","MESFRA",10,"N","red urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","METGIG",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","METSPP",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","MIMFOL",10,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","MYTCAL",10,"N","shelled mussel","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","NUCLAM",10,"N","shelled gastropod","no",2,60,0.0333333333333333
2022,"Neah Bay",3,"Jameal Samhouri","NUDIBR",10,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","ORTKOE",10,"N","large star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Jameal Samhouri","PAGSPP",10,"N","hermit_crabs","no",2,60,0.0333333333333333
2022,"Neah Bay",3,"Jameal Samhouri","PARCAL",10,"N","cucumber","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PATMIN",10,"N","medium star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Jameal Samhouri","PELNOB",10,"N","nudibranch","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Jameal Samhouri","PISBRE",10,"N","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PISGIG",10,"N","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PISOCH",10,"N","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PODSPP",10,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","POLSPP",10,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PTETES",10,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PUGGRA",10,"N","kelp crab","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PUGPRO",10,"N","kelp crab","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","PYCHEL",10,"N","Pycnopodia","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","SCALLOP",10,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","SCYDEC",10,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","SOLDAW",10,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","SOLSTI",10,"N","large star","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","STARREC",10,"N","sea_star_YOY","STAR",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","STRDRO",10,"N","green urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","STRPUR",10,"N","purple urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","STYFOR",10,"N","Stylasterias","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","STYMON",10,"N","tunicate","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","TEGSPP",10,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","TRICAT",10,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","UNIDSP",10,"N","mobile_invert","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","URTCRA",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","URTLOF",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","URTPIS",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Jameal Samhouri","URTSPP",10,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ACAHUD",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ACAHUD",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ACANAN",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ACANAN",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ACMMIT",5,"N","shelled gastropod","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","ACMMIT",5,"S","shelled gastropod","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","ANTELE",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ANTELE",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ANTXAN",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ANTXAN",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","BALNUB",5,"N","barnacle","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","BALNUB",5,"S","barnacle","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CADLUT",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CADLUT",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CALANN",5,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CALANN",5,"S","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CANORE",5,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CANORE",5,"S","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CANSPP",5,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CANSPP",5,"S","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CERFOL",5,"N","shelled gastropod","no",4,60,0.0666666666666667
2022,"Neah Bay",3,"Kelly Andrews","CERFOL",5,"S","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CHITON",5,"N","chiton","no",4,60,0.0666666666666667
2022,"Neah Bay",3,"Kelly Andrews","CHITON",5,"S","chiton","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CLAMSP",5,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CLAMSP",5,"S","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRAARB",5,"N","sponge","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRAARB",5,"S","sponge","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRAGIG",5,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRAGIG",5,"S","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CROPAP",5,"N","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CROPAP",5,"S","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRYDEC",5,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRYDEC",5,"S",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRYSIT",5,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRYSIT",5,"S","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRYSTE",5,"N","chiton","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CRYSTE",5,"S","chiton","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CUCMIN",5,"N","cucumber","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","CUCMIN",5,"S","cucumber","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DERIMB",5,"N","leather star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DERIMB",5,"S","leather star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","DIASAN",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DIASAN",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DIOASP",5,"N","shelled gastropod","no",2,60,0.0333333333333333
2022,"Neah Bay",3,"Kelly Andrews","DIOASP",5,"S","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DIRALB",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DIRALB",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","DORODH",5,"N","nudibranch","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","DORODH",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ENTDOF",5,"N","octopus","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ENTDOF",5,"S","octopus","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","EPIPRO",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","EPIPRO",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","EUPQUI",5,"N","cucumber","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","EUPQUI",5,"S","cucumber","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","EVATRO",5,"N","large star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","EVATRO",5,"S","large star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","FUSORE",5,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","FUSORE",5,"S","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","HALKAM",5,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","HALKAM",5,"S",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","HENLEV",5,"N","blood star","STAR",3,60,0.05
2022,"Neah Bay",3,"Kelly Andrews","HENLEV",5,"S","blood star","STAR",7,60,0.116666666666667
2022,"Neah Bay",3,"Kelly Andrews","HERCRA",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","HERCRA",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","JANFUS",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","JANFUS",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","LEPSPP",5,"N","brood star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","LEPSPP",5,"S","brood star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","LIMCOC",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","LIMCOC",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","LIRDIR",5,"N","shelled gastropod","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","LIRDIR",5,"S","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","LOPMAN",5,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","LOPMAN",5,"S","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MEDAEQ",5,"N","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MEDAEQ",5,"S","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MESFRA",5,"N","red urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MESFRA",5,"S","red urchin","URCHIN",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","METGIG",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","METGIG",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","METSPP",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","METSPP",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MIMFOL",5,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MIMFOL",5,"S","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MYTCAL",5,"N","shelled mussel","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","MYTCAL",5,"S","shelled mussel","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","NUCLAM",5,"N","shelled gastropod","no",2,60,0.0333333333333333
2022,"Neah Bay",3,"Kelly Andrews","NUCLAM",5,"S","shelled gastropod","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","NUDIBR",5,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","NUDIBR",5,"S",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","ORTKOE",5,"N","large star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","ORTKOE",5,"S","large star","STAR",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","PAGSPP",5,"N","hermit_crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PAGSPP",5,"S","hermit_crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PARCAL",5,"N","cucumber","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PARCAL",5,"S","cucumber","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PATMIN",5,"N","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PATMIN",5,"S","medium star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PELNOB",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PELNOB",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PISBRE",5,"N","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PISBRE",5,"S","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PISGIG",5,"N","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PISGIG",5,"S","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PISOCH",5,"N","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PISOCH",5,"S","Pisaster","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PODSPP",5,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PODSPP",5,"S","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","POLSPP",5,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","POLSPP",5,"S",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PTETES",5,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PTETES",5,"S",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PUGGRA",5,"N","kelp crab","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PUGGRA",5,"S","kelp crab","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PUGPRO",5,"N","kelp crab","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PUGPRO",5,"S","kelp crab","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PYCHEL",5,"N","Pycnopodia","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","PYCHEL",5,"S","Pycnopodia","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SCALLOP",5,"N","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SCALLOP",5,"S","bivalve","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SCYDEC",5,"N","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SCYDEC",5,"S","crabs","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SOLDAW",5,"N",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SOLDAW",5,"S",NA,"no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SOLSTI",5,"N","large star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","SOLSTI",5,"S","large star","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STARREC",5,"N","sea_star_YOY","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STARREC",5,"S","sea_star_YOY","STAR",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STRDRO",5,"N","green urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STRDRO",5,"S","green urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STRPUR",5,"N","purple urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STRPUR",5,"S","purple urchin","URCHIN",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STYFOR",5,"N","Stylasterias","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STYFOR",5,"S","Stylasterias","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","STYMON",5,"N","tunicate","no",1,60,0.0166666666666667
2022,"Neah Bay",3,"Kelly Andrews","STYMON",5,"S","tunicate","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","TEGSPP",5,"N","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","TEGSPP",5,"S","shelled gastropod","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","TRICAT",5,"N","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","TRICAT",5,"S","nudibranch","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","UNIDSP",5,"N","mobile_invert","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","UNIDSP",5,"S","mobile_invert","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTCRA",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTCRA",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTLOF",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTLOF",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTPIS",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTPIS",5,"S","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTSPP",5,"N","anemone","no",0,60,0
2022,"Neah Bay",3,"Kelly Andrews","URTSPP",5,"S","anemone","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ACAHUD",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ACANAN",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ACMMIT",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ANTELE",10,"S","anemone","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ANTXAN",10,"S","anemone","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","BALNUB",10,"S","barnacle","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CADLUT",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CALANN",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CANORE",10,"S","crabs","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CANSPP",10,"S","crabs","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CERFOL",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CHITON",10,"S","chiton","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CLAMSP",10,"S","bivalve","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CRAARB",10,"S","sponge","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CRAGIG",10,"S","bivalve","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CROPAP",10,"S","medium star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CRYDEC",10,"S",NA,"no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CRYSIT",10,"S","crabs","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CRYSTE",10,"S","chiton","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","CUCMIN",10,"S","cucumber","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","DERIMB",10,"S","leather star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","DIASAN",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","DIOASP",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","DIRALB",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","DORODH",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ENTDOF",10,"S","octopus","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","EPIPRO",10,"S","anemone","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","EUPQUI",10,"S","cucumber","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","EVATRO",10,"S","large star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","FUSORE",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","HALKAM",10,"S",NA,"no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","HENLEV",10,"S","blood star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","HERCRA",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","JANFUS",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","LEPSPP",10,"S","brood star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","LIMCOC",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","LIRDIR",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","LOPMAN",10,"S","crabs","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","MEDAEQ",10,"S","medium star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","MESFRA",10,"S","red urchin","URCHIN",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","METGIG",10,"S","anemone","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","METSPP",10,"S","anemone","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","MIMFOL",10,"S","crabs","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","MYTCAL",10,"S","shelled mussel","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","NUCLAM",10,"S","shelled gastropod","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","NUDIBR",10,"S",NA,"no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","ORTKOE",10,"S","large star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PAGSPP",10,"S","hermit_crabs","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PARCAL",10,"S","cucumber","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PATMIN",10,"S","medium star","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PELNOB",10,"S","nudibranch","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PISBRE",10,"S","Pisaster","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PISGIG",10,"S","Pisaster","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PISOCH",10,"S","Pisaster","STAR",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PODSPP",10,"S","bivalve","no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","POLSPP",10,"S",NA,"no",0,60,0
2022,"Tatoosh Island",1,"Emily Bishop","PTETES",10,"S",NA,"no",0,60,0
