"YEAR","SITE","SIDE","ZONE","TRANSECT","CATEGORY","CLASSCODE","count","transect_id"
2021,"Tatoosh Island","N",5,2,"RELIEF","10cm-1m",19,"2021_Tatoosh Island_N_5_2"
2021,"Tatoosh Island","N",5,2,"RELIEF","1m-2m",6,"2021_Tatoosh Island_N_5_2"
2021,"Tatoosh Island","N",5,2,"RELIEF",">2m",5,"2021_Tatoosh Island_N_5_2"
2021,"Tatoosh Island","N",5,2,"SUBSTRATE","BEDRK",30,"2021_Tatoosh Island_N_5_2"
2021,"Tatoosh Island","N",5,3,"COVER","ARTCOR",1,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"COVER","BRANCH",4,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"COVER","BROWNUN",21,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"COVER","COLTUN",2,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"COVER","LEAFYRED",1,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"COVER","NEREO_HF",1,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"RELIEF","10cm-1m",20,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"RELIEF","1m-2m",9,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"RELIEF",">2m",1,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,3,"SUBSTRATE","BEDRK",30,"2021_Tatoosh Island_N_5_3"
2021,"Tatoosh Island","N",5,4,"COVER","ARTCOR",1,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","BRANCH",5,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","BROWNUN",10,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","COLTUN",4,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","CUPCOR",1,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","ENCRED",1,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","LEAFYRED",1,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"COVER","SHELL",7,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"RELIEF","10cm-1m",7,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"RELIEF","1m-2m",12,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"RELIEF",">2m",11,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"SUBSTRATE","BEDRK",22,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",5,4,"SUBSTRATE","SAND",8,"2021_Tatoosh Island_N_5_4"
2021,"Tatoosh Island","N",10,1,"COVER","BRANCH",3,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"COVER","BROWNUN",3,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"COVER","BUSHY",1,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"COVER","CRUCOR",3,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"COVER","LEAFYRED",16,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"COVER","SHELL",3,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"COVER","SPONGE",1,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"RELIEF","0-10cm",23,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"RELIEF","10cm-1m",7,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"SUBSTRATE","BEDRK",25,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"SUBSTRATE","COB",1,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,1,"SUBSTRATE","SAND",4,"2021_Tatoosh Island_N_10_1"
2021,"Tatoosh Island","N",10,2,"COVER","BRANCH",8,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"COVER","BROWNUN",9,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"COVER","BUSHY",1,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"COVER","CRUCOR",1,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"COVER","ENCRED",2,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"COVER","LEAFYRED",2,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"COVER","SHELL",7,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"RELIEF","0-10cm",18,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"RELIEF","10cm-1m",8,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"RELIEF",">2m",4,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"SUBSTRATE","BEDRK",18,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"SUBSTRATE","COB",1,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,2,"SUBSTRATE","SAND",11,"2021_Tatoosh Island_N_10_2"
2021,"Tatoosh Island","N",10,3,"COVER","BARROC",1,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","BROWNUN",2,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","BUSHY",1,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","COLTUN",3,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","CRUCOR",18,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","LEAFYRED",1,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","NEREO_HF",1,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","PTERO",1,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"COVER","SHELL",2,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"RELIEF","0-10cm",14,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"RELIEF","10cm-1m",14,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"RELIEF",">2m",2,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"SUBSTRATE","BEDRK",26,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"SUBSTRATE","COB",2,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","N",10,3,"SUBSTRATE","SAND",2,"2021_Tatoosh Island_N_10_3"
2021,"Tatoosh Island","S",5,1,"COVER","BARNAC",2,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"COVER","BRANCH",9,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"COVER","BROWNUN",5,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"COVER","CRUCOR",5,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"COVER","ENCRED",5,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"COVER","LEAFYRED",4,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"RELIEF","10cm-1m",2,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"RELIEF","1m-2m",2,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"RELIEF",">2m",26,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,1,"SUBSTRATE","BEDRK",30,"2021_Tatoosh Island_S_5_1"
2021,"Tatoosh Island","S",5,2,"COVER","BARNAC",3,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"COVER","BRANCH",9,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"COVER","BROWNUN",5,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"COVER","CRUCOR",6,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"COVER","ENCRED",1,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"COVER","LEAFYRED",6,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"RELIEF","0-10cm",2,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"RELIEF","10cm-1m",2,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"RELIEF","1m-2m",3,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"RELIEF",">2M",7,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"RELIEF",">2m",16,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,2,"SUBSTRATE","BEDRK",30,"2021_Tatoosh Island_S_5_2"
2021,"Tatoosh Island","S",5,3,"COVER","ARTCOR",2,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","BARNAC",2,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","BRANCH",3,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","BROWNUN",4,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","COLTUN",1,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","CRUCOR",11,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","LEAFYRED",5,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","NEREO_HF",1,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"COVER","SPONGE",1,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"RELIEF","0-10cm",2,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"RELIEF","10cm-1m",5,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"RELIEF","1m-2m",5,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"RELIEF",">2m",18,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,3,"SUBSTRATE","BEDRK",30,"2021_Tatoosh Island_S_5_3"
2021,"Tatoosh Island","S",5,4,"COVER","ARTCOR",6,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"COVER","BROWNUN",3,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"COVER","CRUCOR",21,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"RELIEF","0-10cm",4,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"RELIEF","10cm-1m",11,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"RELIEF","1m-2m",10,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"RELIEF",">2m",5,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"SUBSTRATE","BEDRK",25,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",5,4,"SUBSTRATE","BOULD",5,"2021_Tatoosh Island_S_5_4"
2021,"Tatoosh Island","S",10,1,"COVER","BRANCH",1,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"COVER","BROWNUN",1,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"COVER","CRUCOR",18,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"COVER","ENCRED",1,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"COVER","URCHIN",9,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"RELIEF","0-10cm",2,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"RELIEF","10cm-1m",5,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"RELIEF","1m-2m",16,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"RELIEF",">2m",7,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"SUBSTRATE","BEDRK",17,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,1,"SUBSTRATE","BOULD",13,"2021_Tatoosh Island_S_10_1"
2021,"Tatoosh Island","S",10,2,"COVER","BRANCH",1,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"COVER","CRUCOR",8,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"COVER","ENCRED",9,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"COVER","SAND",1,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"COVER","URCHIN",11,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"RELIEF","0-10cm",8,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"RELIEF","10cm-1m",10,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"RELIEF","1m-2m",5,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"RELIEF",">2m",7,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,2,"SUBSTRATE","BEDRK",30,"2021_Tatoosh Island_S_10_2"
2021,"Tatoosh Island","S",10,3,"COVER","BRANCH",6,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"COVER","BROWNUN",7,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"COVER","BUSHY",1,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"COVER","CRUCOR",10,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"COVER","SAND",2,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"COVER","URCHIN",4,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"RELIEF","0-10cm",10,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"RELIEF","0-10m",2,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"RELIEF","10cm-1m",13,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"RELIEF","1m-2m",2,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"RELIEF",">2m",3,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"SUBSTRATE","BEDRK",28,"2021_Tatoosh Island_S_10_3"
2021,"Tatoosh Island","S",10,3,"SUBSTRATE","SAND",2,"2021_Tatoosh Island_S_10_3"
2022,"Cape Alava","E",5,1,"COVER","BRANCH",17,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"COVER","BROWNUN",1,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"COVER","CRUCOR",7,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"COVER","LEAFYRED",3,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"COVER","PTERO",1,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"COVER","SHELL",1,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"RELIEF","10cm-1m",28,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"RELIEF","1m-2m",2,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"SUBSTRATE","BEDRK",16,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"SUBSTRATE","BOULD",10,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,1,"SUBSTRATE","COB",4,"2022_Cape Alava_E_5_1"
2022,"Cape Alava","E",5,2,"COVER","BARROC",7,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"COVER","BRANCH",6,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"COVER","BROWNUN",6,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"COVER","CRUCOR",11,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"RELIEF","0-10cm",5,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"RELIEF","10cm-1m",13,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"RELIEF","1m-2m",4,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"RELIEF",">2m",8,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"SUBSTRATE","BOULD",18,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"SUBSTRATE","COB",10,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,2,"SUBSTRATE","SAND",2,"2022_Cape Alava_E_5_2"
2022,"Cape Alava","E",5,3,"COVER","BARROC",4,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"COVER","BRANCH",8,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"COVER","BROWNUN",5,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"COVER","CRUCOR",8,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"COVER","ENCRED",4,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"RELIEF","0-10cm",7,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"RELIEF","10cm-1m",21,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"RELIEF","1m-2m",2,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"SUBSTRATE","BOULD",4,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,3,"SUBSTRATE","COB",26,"2022_Cape Alava_E_5_3"
2022,"Cape Alava","E",5,4,"COVER","BARROC",3,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"COVER","BRANCH",8,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"COVER","BROWNUN",8,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"COVER","CRUCOR",6,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"COVER","LEAFYRED",2,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"COVER","PTERO",2,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"COVER","TUNICATE",1,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"RELIEF","10cm-1m",29,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"RELIEF","1m-2m",1,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"SUBSTRATE","BEDRK",6,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"SUBSTRATE","BOULD",19,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"SUBSTRATE","COB",4,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",5,4,"SUBSTRATE","SAND",1,"2022_Cape Alava_E_5_4"
2022,"Cape Alava","E",10,1,"COVER","BRANCH",6,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","BROWNUN",1,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","BUSHY",1,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","CRUCOR",5,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","ENCRED",1,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","LEAFYRED",3,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","SAND",5,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","SHELL",4,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","SPONGE",1,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"COVER","TUNICATE",1,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"RELIEF","0-10cm",9,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"RELIEF","10cm-1m",13,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"RELIEF","1m-2m",8,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"SUBSTRATE","BOULD",13,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"SUBSTRATE","COB",8,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,1,"SUBSTRATE","SAND",9,"2022_Cape Alava_E_10_1"
2022,"Cape Alava","E",10,2,"COVER","BRANCH",10,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","BROWNUN",2,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","CRUCOR",5,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","LEAFYRED",8,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","PTERO",1,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","SHELL",1,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","SPONGE",1,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"COVER","TUNICATE",2,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"RELIEF","10cm-1m",28,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"RELIEF","1m-2m",2,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"SUBSTRATE","BOULD",25,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,2,"SUBSTRATE","COB",5,"2022_Cape Alava_E_10_2"
2022,"Cape Alava","E",10,3,"COVER","BRANCH",15,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"COVER","BROWNUN",1,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"COVER","CRUCOR",6,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"COVER","ENCRED",1,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"COVER","LACY",2,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"COVER","LEAFYRED",4,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"COVER","SHELL",1,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"RELIEF","10cm-1m",25,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"RELIEF","1m-2m",5,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"SUBSTRATE","BEDRK",2,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"SUBSTRATE","BOULD",26,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,3,"SUBSTRATE","COB",2,"2022_Cape Alava_E_10_3"
2022,"Cape Alava","E",10,4,"COVER","BRANCH",11,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","BROWNUN",1,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","BUSHY",1,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","CRUCOR",6,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","ENCRED",1,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","LEAFYRED",3,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","SHELL",5,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"COVER","TUNICATE",2,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"RELIEF","0-10cm",2,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"RELIEF","10cm-1m",27,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"RELIEF","1m-2m",1,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"SUBSTRATE","BOULD",28,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","E",10,4,"SUBSTRATE","COB",2,"2022_Cape Alava_E_10_4"
2022,"Cape Alava","W",5,1,"COVER","BARROC",1,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"COVER","BRANCH",22,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"COVER","BROWNUN",2,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"COVER","CRUCOR",2,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"COVER","ENCRED",1,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"COVER","LEAFYRED",2,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"RELIEF","10cm-1m",28,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"RELIEF","1m-2m",2,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"SUBSTRATE","BEDRK",13,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"SUBSTRATE","BOULD",15,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,1,"SUBSTRATE","COB",2,"2022_Cape Alava_W_5_1"
2022,"Cape Alava","W",5,2,"COVER","BRANCH",25,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"COVER","CRUCOR",2,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"COVER","LEAFYRED",1,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"COVER","PTERO",1,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"COVER","TUNICATE",1,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"RELIEF","10cm-1m",30,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"SUBSTRATE","BEDRK",9,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,2,"SUBSTRATE","BOULD",21,"2022_Cape Alava_W_5_2"
2022,"Cape Alava","W",5,3,"COVER","BARROC",1,"2022_Cape Alava_W_5_3"
2022,"Cape Alava","W",5,3,"COVER","BRANCH",20,"2022_Cape Alava_W_5_3"
2022,"Cape Alava","W",5,3,"COVER","BROWNUN",1,"2022_Cape Alava_W_5_3"
2022,"Cape Alava","W",5,3,"COVER","LEAFYRED",4,"2022_Cape Alava_W_5_3"
2022,"Cape Alava","W",5,3,"COVER","SHELL",2,"2022_Cape Alava_W_5_3"
2022,"Cape Alava","W",5,3,"COVER","SPONGE",1,"2022_Cape Alava_W_5_3"
2022,"Cape Alava","W",5,3,"COVER","TUNICATE",1,"2022_Cape Alava_W_5_3"
