"site","transect","observer","Transect.area","common.name","species","year","group","Count","area","zone","N.segments"
"Cape Johnson",3,"Kinsey Frick",60,NA,"PELNOB",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PISBRE",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PISGIG",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PISOCH",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PODSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"POLSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PTETES",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PUGGRA",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PUGPRO",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PYCHEL",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SCALLOP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SCYDEC",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SOLDAW",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SOLSTI",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STARREC",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STRDRO",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STRPUR",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STYFOR",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STYMON",2021,"Invert",3,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"TEGSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"TRICAT",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"UNIDSP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTCRA",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTLOF",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTPIS",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTSPP",2021,"Invert",1,NA,5,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ACAHUD",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ACANAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ACMMIT",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ANTELE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ANTXAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"BALNUB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CADLUT",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CANORE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CANSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CERFOL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CHITON",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CLAMSP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CRAARB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CRAGIG",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CROPAP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CRYDEC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CRYSIT",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CRYSTE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"CUCMIN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"DERIMB",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"DIASAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"DIOASP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"DIRALB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"DORODH",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ENTDOF",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"EPIPRO",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"EUPQUI",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"EVATRO",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"FUSORE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"HALKAM",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"HENLEV",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"HERCRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"JANFUS",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"LEPSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"LIMCOC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"LIRDIR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"LOPMAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"MEDAEQ",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"MESFRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"METGIG",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"METSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"MIMFOL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"MYTCAL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"NUCLAM",2021,"Invert",4,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"NUDIBR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"ORTKOE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PAGSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PARCAL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PATMIN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PELNOB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PISBRE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PISGIG",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PISOCH",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PODSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"POLSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PTETES",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PUGGRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PUGPRO",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"PYCHEL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SCALLOP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SCYDEC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SOLDAW",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"SOLSTI",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STARREC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STRDRO",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STRPUR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STYFOR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"STYMON",2021,"Invert",3,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"TEGSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"TRICAT",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"UNIDSP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTCRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTLOF",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTPIS",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Kinsey Frick",60,NA,"URTSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ACAHUD",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ACANAN",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ACMMIT",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ANTELE",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ANTXAN",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"BALNUB",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CADLUT",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CANORE",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CANSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CERFOL",2021,"Invert",3,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CHITON",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CLAMSP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRAARB",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRAGIG",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CROPAP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRYDEC",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRYSIT",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRYSTE",2021,"Invert",2,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CUCMIN",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DERIMB",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DIASAN",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DIOASP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DIRALB",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DORODH",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ENTDOF",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"EPIPRO",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"EUPQUI",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"EVATRO",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"FUSORE",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"HALKAM",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"HENLEV",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"HERCRA",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"JANFUS",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LEPSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LIMCOC",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LIRDIR",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LOPMAN",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MEDAEQ",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MESFRA",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"METGIG",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"METSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MIMFOL",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MYTCAL",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"NUCLAM",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"NUDIBR",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ORTKOE",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PAGSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PARCAL",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PATMIN",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PELNOB",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PISBRE",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PISGIG",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PISOCH",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PODSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"POLSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PTETES",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PUGGRA",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PUGPRO",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PYCHEL",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SCALLOP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SCYDEC",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SOLDAW",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SOLSTI",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STARREC",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STRDRO",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STRPUR",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STYFOR",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STYMON",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"TEGSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"TRICAT",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"UNIDSP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTCRA",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTLOF",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTPIS",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ACAHUD",2021,"Invert",2,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ACANAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ACMMIT",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ANTELE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ANTXAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"BALNUB",2021,"Invert",2,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CADLUT",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CANORE",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CANSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CERFOL",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CHITON",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CLAMSP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRAARB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRAGIG",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CROPAP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRYDEC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRYSIT",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CRYSTE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"CUCMIN",2021,"Invert",20,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DERIMB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DIASAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DIOASP",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DIRALB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"DORODH",2021,"Invert",2,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ENTDOF",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"EPIPRO",2021,"Invert",1,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"EUPQUI",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"EVATRO",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"FUSORE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"HALKAM",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"HENLEV",2021,"Invert",13,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"HERCRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"JANFUS",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LEPSPP",2021,"Invert",10,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LIMCOC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LIRDIR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"LOPMAN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MEDAEQ",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MESFRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"METGIG",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"METSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MIMFOL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"MYTCAL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"NUCLAM",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"NUDIBR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"ORTKOE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PAGSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PARCAL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PATMIN",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PELNOB",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PISBRE",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PISGIG",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PISOCH",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PODSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"POLSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PTETES",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PUGGRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PUGPRO",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"PYCHEL",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SCALLOP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SCYDEC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SOLDAW",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"SOLSTI",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STARREC",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STRDRO",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STRPUR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STYFOR",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"STYMON",2021,"Invert",21,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"TEGSPP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"TRICAT",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"UNIDSP",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTCRA",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTLOF",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTPIS",2021,"Invert",0,NA,10,3
"Cape Johnson",3,"Paul Chittaro",60,NA,"URTSPP",2021,"Invert",4,NA,10,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"ACAHUD",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"ACANAN",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"ACMMIT",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"ANTELE",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"ANTXAN",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"BALNUB",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CADLUT",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CANORE",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CANSPP",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CERFOL",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CHITON",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CLAMSP",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CRAARB",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CRAGIG",2021,"Invert",1,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CROPAP",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CRYDEC",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CRYSIT",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CRYSTE",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"CUCMIN",2021,"Invert",2,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"DERIMB",2021,"Invert",1,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"DIASAN",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"DIOASP",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"DIRALB",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"DORODH",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"ENTDOF",2021,"Invert",0,NA,5,3
"Cape Johnson",4,"Kinsey Frick",60,NA,"EPIPRO",2021,"Invert",0,NA,5,3
