CRUISE,HAUL_NO,STATION,VESSEL,SURVEY,YEAR,Climatology,NET_IN_TIM,NET_IN_LAT,NET_IN_LON,BOTTOM_DEP,LATITUDE,LONGITUDE,LONG,LATBIN,ALLROCK,Target,Eco,FractionTarget,FractionEco,BROWN_ROCK,AURORA_ROC,REDBANDED,DARKBLOTCH,CALICO_ROC,SPLITNOSE,GREENSTRIP,WIDOW_ROCK,YELLOWTAIL,CHILIPEPPE,SQUARESPOT,SHORTBELLY,COWCOD,BLACK_ROCK,BLACKGILL,VERMILION,BLUE_ROCKF,SPECKLED_R,BOCACCIO,CANARY_ROC,REDSTRIPE,GRASS_ROCK,YELLOWMOUT,YELLOWEYE,BANK_ROCKF,STRIPETAIL,HALFBANDED,OLIVE_ROCK,TREEFISH,PYGMY_ROCK,SHARPCHIN,ROSY_GROUP,COPPER_GRO,PUGET_SOUN,UNIDENTIFI,NearStatio,NearTrawl,PsuedoStation,Distance,AREA,lat,Region
1002,79,427,FR,SWFSC,2010,0,5/23/10 0:00,3418.72998,11950.66016,336,34.31216634,119.8443359,-119.8443359,34,49,24,25,0.4898,0.5102,11,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,427,427,427,721.7987084,Santa Barbara,34.333333,NCI
1002,80,426,FR,SWFSC,2010,0,5/24/10 0:00,3420.060059,12001.49023,547,34.33433431,120.0248372,-120.0248372,34,5,1,4,0.2,0.8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,426,426,426,789.4403997,Santa Barbara,34.333333,NCI
1002,81,421,FR,SWFSC,2010,0,5/24/10 0:00,3425.629883,12013.0498,86,34.42716471,120.2174967,-120.2174967,34,11,7,4,0.63636,0.36364,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,421,421,421,94.18914658,San Miguel,34.18067251,NCI
1002,82,422,FR,SWFSC,2010,0,5/24/10 0:00,3419.169922,12017.41992,381,34.3194987,120.290332,-120.290332,34,6,4,2,0.66667,0.33333,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,422,422,422,898.9145237,San Miguel,34.18067251,NCI
1002,83,411,FR,SWFSC,2010,0,5/24/10 0:00,3341.080078,11917.01953,888,33.68466797,119.2836589,-119.2836589,33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,411,411,653.7439512,San Nicolas,33.5533334,NCI
1002,84,412,FR,SWFSC,2010,0,5/24/10 0:00,3334.909912,11925.98047,1738,33.58183187,119.4330078,-119.4330078,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,412,412,1520.885903,San Nicolas,33.5533334,NCI
1002,85,413,FR,SWFSC,2010,0,5/25/10 0:00,3328.810059,11936.16992,740,33.48016764,119.602832,-119.602832,33,17,3,14,0.17647,0.82353,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,413,413,413,748.1234999,San Nicolas,33.5533334,NCI
1002,86,414,FR,SWFSC,2010,0,5/25/10 0:00,3322.75,11945.41016,102,33.37916667,119.7568359,-119.7568359,33,197,5,192,0.02538,0.97462,0,0,0,0,0,0,0,0,0,0,11,94,1,0,0,0,2,0,0,0,0,0,0,0,2,0,87,0,0,0,0,0,0,0,0,414,414,414,761.0967019,San Nicolas,33.5533334,NCI
1002,87,481,FR,SWFSC,2010,0,5/25/10 0:00,3300.679932,11744.83008,770,33.01133219,117.747168,-117.747168,33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,481,481,481,647.6442307,San Diego,32.87309046,SCI
1002,88,482,FR,SWFSC,2010,0,5/25/10 0:00,3254.830078,11734.59961,855,32.91383464,117.5766602,-117.5766602,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,482,482,699.2778463,San Diego,32.87309046,SCI
1002,89,483,FR,SWFSC,2010,0,5/26/10 0:00,3249.030029,11725.53027,578,32.81716715,117.4255046,-117.4255046,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,483,483,364.1122271,San Diego,32.87309046,SCI
1002,90,484,FR,SWFSC,2010,0,5/26/10 0:00,3242.709961,11720.08008,93,32.71183268,117.334668,-117.334668,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,484,484,407.2760093,San Diego,32.87309046,SCI
1002,91,401,FR,SWFSC,2010,0,5/26/10 0:00,3242.679932,11811.69043,1614,32.71133219,118.1948405,-118.1948405,32,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,401,401,401,763.9602806,San Clemente,32.716667,SCI
1002,92,403,FR,SWFSC,2010,0,5/27/10 0:00,3242.800049,11844.32031,1200,32.71333415,118.7386719,-118.7386719,32,37,10,27,0.27027,0.72973,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,403,403,403,979.2817472,San Clemente,32.716667,SCI
1002,93,404,FR,SWFSC,2010,0,5/27/10 0:00,3242.77002,11900.12012,807,32.71283366,119.002002,-119.002002,32,111.25424,30.25424,81,0.27194,0.72806,0,0,0,0,0,0,0,0,0,4,20,27,0,0,1,0,0,0,4,0,0,0,0,0,1,0,4,0,0,5,0,25,5,0,15.25423729,404,404,404,1440.779249,San Clemente,32.716667,SCI
1002,94,425,FR,SWFSC,2010,0,5/27/10 0:00,3354.699951,12042,1860,33.91166585,120.7,-120.7,33,4,2,2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,425,425,425,1308.080102,San Miguel,34.18067251,NCI
1002,95,424,FR,SWFSC,2010,0,5/27/10 0:00,3404.169922,12034.4502,166,34.0694987,120.5741699,-120.5741699,34,5012.64,92,4920.64,0.01835,0.98165,0,0,0,0,0,4,0,0,0,28,40,4868.64,0,0,0,0,0,0,20,0,0,0,0,0,0,0,12,0,0,0,0,0,24,0,16,424,424,424,388.2957596,San Miguel,34.18067251,NCI
1002,96,423,FR,SWFSC,2010,0,5/28/10 0:00,3410.23999,12028.23047,117,34.1706665,120.4705078,-120.4705078,34,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,423,423,674.1956297,San Miguel,34.18067251,NCI
1002,97,422,FR,SWFSC,2010,0,5/28/10 0:00,3419.219971,12017.76953,372,34.32033285,120.2961589,-120.2961589,34,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,422,422,417.2962645,San Miguel,34.18067251,NCI
1002,98,442,FR,SWFSC,2010,0,5/30/10 0:00,3542.030029,12125.82031,193,35.70050049,121.4303385,-121.4303385,35,34,24,10,0.70588,0.29412,10,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2,442,442,442,316.1797718,Piedras Blancas,35.703333,Conception
1002,99,443,FR,SWFSC,2010,0,5/30/10 0:00,3542.26001,12130.28027,555,35.7043335,121.5046712,-121.5046712,35,5,2,3,0.4,0.6,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,443,443,443,349.163383,Piedras Blancas,35.703333,Conception
1002,100,444,FR,SWFSC,2010,0,5/30/10 0:00,3541.850098,12141.07031,853,35.69750163,121.6845052,-121.6845052,35,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,444,444,1543.197392,Piedras Blancas,35.703333,Conception
1002,101,135,FR,SWFSC,2010,0,5/30/10 0:00,3716.199951,12309.04004,970,37.26999919,123.1506673,-123.1506673,37,48,36,12,0.75,0.25,0,0,0,0,0,0,0,24,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,1,135,135,135,559.0260775,Pescadero,37.275,Farallones
1002,102,134,FR,SWFSC,2010,0,5/31/10 0:00,3716.179932,12258.5498,495,37.26966553,122.9758301,-122.9758301,37,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,134,890.5520555,Pescadero,37.275,Farallones
1002,103,133,FR,SWFSC,2010,0,5/31/10 0:00,3716.51001,12249.23047,190,37.27516683,122.8205078,-122.8205078,37,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,133,133,133,340.6279404,Pescadero,37.275,Farallones
1002,104,237,FR,SWFSC,2010,0,6/2/10 0:00,3735.560059,12249.76953,73,37.59266764,122.8294922,-122.8294922,37,10.5,7.5,3,0.71429,0.28571,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,237,237,237,484.138675,Gulf of the Farallones,37.69342365,Farallones
1002,105,138,FR,SWFSC,2010,0,6/2/10 0:00,3742.187988,12254.24902,57,37.70313314,122.9041504,-122.9041504,37,11,9,2,0.81818,0.18182,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,138,506.907273,Gulf of the Farallones,37.69342365,Farallones
1002,106,168,FR,SWFSC,2010,0,6/3/10 0:00,3811.139893,12318.69043,129,38.18566488,123.3115072,-123.3115072,38,12,6,6,0.5,0.5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,169,169,169,2847.257419,Point Reyes,38.16565682,Reyes
1002,107,170,FR,SWFSC,2010,0,6/3/10 0:00,3809.5,12321.91992,185,38.15833333,123.365332,-123.365332,38,51,50,1,0.98039,0.01961,0,0,0,0,0,0,0,39,6,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,170,170,170,933.712994,Point Reyes,38.16565682,Reyes
1002,108,171,FR,SWFSC,2010,0,6/4/10 0:00,3810.580078,12329.46973,400,38.17633464,123.4911621,-123.4911621,38,3,1,2,0.33333,0.66667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,171,171,171,1274.477865,Point Reyes,38.16565682,Reyes
1002,109,461,FR,SWFSC,2010,0,6/4/10 0:00,3908.75,12347.44043,73,39.14583333,123.7906738,-123.7906738,39,2,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,461,461,461,1527.044604,Navarro,39.11530021,Navarro
1002,110,463,FR,SWFSC,2010,0,6/4/10 0:00,3908.620117,12359.90039,389,39.14366862,123.9983398,-123.9983398,39,65,64,1,0.98462,0.01538,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,463,463,463,1157.568144,Navarro,39.11530021,Navarro
1002,111,464,FR,SWFSC,2010,0,6/5/10 0:00,3908.73999,12419.00977,2044,39.1456665,124.3168294,-124.3168294,39,4,3,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464,464,464,1370.769008,Navarro,39.11530021,Navarro
1002,112,465,FR,SWFSC,2010,0,6/5/10 0:00,3908.179932,12434.91992,3300,39.13633219,124.5819987,-124.5819987,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,465,465,1590.050158,Navarro,39.11530021,Navarro
1002,113,471,FR,SWFSC,2010,0,6/5/10 0:00,3949.959961,12355.17969,62,39.83266602,123.9196615,-123.9196615,39,60,57,3,0.95,0.05,1,0,0,0,0,0,0,26,12,0,0,0,0,4,0,0,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,5,0,1,471,471,471,266.7104698,Delgada,39.833333,Navarro
1002,114,473,FR,SWFSC,2010,0,6/5/10 0:00,3950.600098,12406.17969,247,39.84333496,124.1029948,-124.1029948,39,8,6,2,0.75,0.25,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,473,473,473,1201.353301,Delgada,39.833333,Navarro
1002,115,474,FR,SWFSC,2010,0,6/6/10 0:00,3949.600098,12423.36035,1650,39.82666829,124.3893392,-124.3893392,39,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,474,474,474,1174.806101,Delgada,39.833333,Navarro
1002,116,475,FR,SWFSC,2010,0,6/6/10 0:00,3949.51001,12442.26953,1400,39.82516683,124.7044922,-124.7044922,39,55,55,0,1,0,0,0,0,0,0,0,0,36,3,0,0,0,0,1,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,475,475,1381.325038,Delgada,39.833333,Navarro
1002,117,183,FR,SWFSC,2010,0,6/6/10 0:00,3827.77002,12313.25977,52,38.46283366,123.2209961,-123.2209961,38,6,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,183,183,183,1156.570239,Fort Ross,38.466667,Reyes
1002,118,453,FR,SWFSC,2010,0,6/6/10 0:00,3827.639893,12322.67969,113,38.46066488,123.3779948,-123.3779948,38,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,453,453,1008.134165,Fort Ross,38.466667,Reyes
1002,119,454,FR,SWFSC,2010,0,6/7/10 0:00,3827.550049,12341.86035,816,38.45916748,123.6976725,-123.6976725,38,7,6,1,0.85714,0.14286,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,454,454,454,1359.875289,Fort Ross,38.466667,Reyes
1002,120,154,FR,SWFSC,2010,0,6/7/10 0:00,3738.850098,12311.83008,1168,37.64750163,123.197168,-123.197168,37,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,154,1554.865646,Farallones Outside,37.76866087,Farallones
1002,121,156,FR,SWFSC,2010,0,6/7/10 0:00,3744.090088,12307.74023,89,37.7348348,123.1290039,-123.1290039,37,27,23,4,0.85185,0.14815,0,0,0,0,0,0,0,2,3,8,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,156,156,156,1251.653902,Farallones Outside,37.76866087,Farallones
1002,122,152,FR,SWFSC,2010,0,6/8/10 0:00,3739.219971,12302.08008,111,37.65366618,123.034668,-123.034668,37,64,59,5,0.92188,0.07813,0,0,0,0,0,0,0,6,8,37,0,4,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,152,152,805.8388736,Farallones Outside,37.76866087,Farallones
1002,123,237,FR,SWFSC,2010,0,6/8/10 0:00,3735.590088,12249.38965,70,37.59316813,122.8231608,-122.8231608,37,14,14,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,237,844.8320741,Gulf of the Farallones,37.69342365,Farallones
1002,124,168,FR,SWFSC,2010,0,6/8/10 0:00,3809.550049,12317.75977,127,38.15916748,123.2959961,-123.2959961,38,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,1386.658448,Point Reyes,38.16565682,Reyes
1002,125,170,FR,SWFSC,2010,0,6/8/10 0:00,3810.610107,12321.78027,176,38.17683512,123.3630046,-123.3630046,38,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,170,1174.917923,Point Reyes,38.16565682,Reyes
1002,126,171,FR,SWFSC,2010,0,6/9/10 0:00,3810.610107,12329.08984,350,38.17683512,123.4848307,-123.4848307,38,9,4,5,0.44444,0.55556,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,171,171,171,1137.94821,Point Reyes,38.16565682,Reyes
1002,127,118,FR,SWFSC,2010,0,6/9/10 0:00,3645.620117,12208.87012,1206,36.76033529,122.1478353,-122.1478353,36,3,1,2,0.33333,0.66667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118,118,118,1457.513499,Monterey Bay Outside,36.65294432,Monterey
1002,128,117,FR,SWFSC,2010,0,6/9/10 0:00,3641.320068,12206.5,1934,36.68866781,122.1083333,-122.1083333,36,17,15,2,0.88235,0.11765,8,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,117,117,117,1259.498304,Monterey Bay Outside,36.65294432,Monterey
1002,129,113,FR,SWFSC,2010,0,6/10/10 0:00,3638.300049,12202.7998,752,36.63833415,122.0466634,-122.0466634,36,19,12,7,0.63158,0.36842,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,113,113,113,972.8286423,Monterey Bay Outside,36.65294432,Monterey
1002,130,109,FR,SWFSC,2010,0,6/10/10 0:00,3634.360107,12202.08008,744,36.57266846,122.034668,-122.034668,36,6,6,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,109,1191.26458,Monterey Bay Outside,36.65294432,Monterey
1002,131,110,FR,SWFSC,2010,0,6/10/10 0:00,3634.370117,12210.63965,2217,36.57283529,122.1773275,-122.1773275,36,12,8,4,0.66667,0.33333,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,110,110,110,1185.132107,Monterey Bay Outside,36.65294432,Monterey
1002,132,119,FR,SWFSC,2010,0,6/10/10 0:00,3650.669922,12158.20996,194,36.8444987,121.970166,-121.970166,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,119,1197.070824,Monterey Bay Inside,36.73214652,Monterey
1002,133,114,FR,SWFSC,2010,0,6/10/10 0:00,3646.129883,12153.05957,199,36.76883138,121.8843262,-121.8843262,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,114,1592.494599,Monterey Bay Inside,36.73214652,Monterey
1002,134,116,FR,SWFSC,2010,0,6/11/10 0:00,3644.810059,12159.11035,486,36.74683431,121.9851725,-121.9851725,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,116,1073.442754,Monterey Bay Inside,36.73214652,Monterey
1002,135,115,FR,SWFSC,2010,0,6/11/10 0:00,3643.120117,12155.2002,95,36.71866862,121.9200033,-121.9200033,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,115,1550.251559,Monterey Bay Inside,36.73214652,Monterey
1002,136,112,FR,SWFSC,2010,0,6/11/10 0:00,3639.909912,12157.13965,93,36.6651652,121.9523275,-121.9523275,36,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,1237.644897,Monterey Bay Inside,36.73214652,Monterey
1101,67,605,EX,NWFSC,2011,0,5/28/11 0:00,4029.873,12456.991,2500,40.49788333,124.94985,-124.94985,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,605,605,235.3875738,False Cape,40.5,Mendocino
1101,68,604,EX,NWFSC,2011,0,5/28/11 0:00,4029.975,12450.582,2500,40.49958333,124.8430333,-124.8430333,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,605,605,9067.468773,False Cape,40.5,Mendocino
1101,69,603,EX,NWFSC,2011,0,5/29/11 0:00,4030.13,12443.896,1334,40.50216667,124.7316,-124.7316,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,603,603,276.1897753,False Cape,40.5,Mendocino
1101,70,602,EX,NWFSC,2011,0,5/29/11 0:00,4029.91,12437.429,262,40.4985,124.6238167,-124.6238167,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,602,602,363.8934169,False Cape,40.5,Mendocino
1101,71,601,EX,NWFSC,2011,0,5/29/11 0:00,4029.966,12431.74,58,40.49943333,124.529,-124.529,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,601,601,207.5577341,False Cape,40.5,Mendocino
1101,72,591,EX,NWFSC,2011,0,5/29/11 0:00,3959.905,12406.804,50,39.99841667,124.1134,-124.1134,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,591,591,1157.194569,Shelter Cove,40,Navarro
1101,73,592,EX,NWFSC,2011,0,5/29/11 0:00,4000.05,12412.43,718,40.00083333,124.2071667,-124.2071667,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,592,592,258.9462229,Shelter Cove,40,Navarro
1101,74,593,EX,NWFSC,2011,0,5/30/11 0:00,4000.146,12419.168,914,40.00243333,124.3194667,-124.3194667,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,593,593,274.1179135,Shelter Cove,40,Navarro
1101,75,594,EX,NWFSC,2011,0,5/30/11 0:00,4000.09,12425.522,947,40.0015,124.4253667,-124.4253667,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,594,594,429.1387157,Shelter Cove,40,Navarro
1101,76,595,EX,NWFSC,2011,0,5/30/11 0:00,3959.635,12431.976,1068,39.99391667,124.5329333,-124.5329333,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,595,595,905.8248474,Shelter Cove,40,Navarro
1101,77,596,EX,NWFSC,2011,0,5/30/11 0:00,3959.931,12438.721,1026,39.99885,124.64535,-124.64535,39,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,596,596,416.9499938,Shelter Cove,40,Navarro
1101,78,616,EX,NWFSC,2011,0,5/30/11 0:00,4100.273,12448.81,1169,41.00455,124.8135,-124.8135,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,615,615,8727.213074,Trinidad Head,41,Mendocino
1101,79,615,EX,NWFSC,2011,0,5/30/11 0:00,4059.886,12442.038,740,40.9981,124.7006333,-124.7006333,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,615,615,816.2306681,Trinidad Head,41,Mendocino
1101,80,614,EX,NWFSC,2011,0,5/31/11 0:00,4100.079,12436.21,670,41.00131667,124.6035,-124.6035,41,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,615,615,8966.520601,Trinidad Head,41,Mendocino
1101,81,613,EX,NWFSC,2011,0,5/31/11 0:00,4059.61,12429.19,493,40.9935,124.4865,-124.4865,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,613,613,779.2997471,Trinidad Head,41,Mendocino
1101,82,612,EX,NWFSC,2011,0,5/31/11 0:00,4059.58,12422.45,173,40.993,124.3741667,-124.3741667,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,612,612,919.1358116,Trinidad Head,41,Mendocino
1101,83,611,EX,NWFSC,2011,0,5/31/11 0:00,4059.823,12416.42,79,40.99705,124.2736667,-124.2736667,40,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,611,611,449.9866842,Trinidad Head,41,Mendocino
1101,84,621,EX,NWFSC,2011,0,5/31/11 0:00,4130.13,12415.276,62,41.50216667,124.2546,-124.2546,41,15,14,1,0.93333,0.06667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,621,621,621,511.4140674,Flint Rock Head,41.5,Mendocino
