year,site,zone,transect,lump,n_obs,dens_weighted,sd_w,se_w,dens_averaged,sd_ave,se_ave
2018,Cape Johnson,5,2,blood_star,3,0.15,0.05477225575051661,0.0316227766016838,0.16666666666666666,0.07637626158259733,0.044095855184409845
2018,Cape Johnson,5,2,brood_sea_star,3,0.03333333333333333,0.047140452079103175,0.027216552697590872,0.03333333333333333,0.05773502691896258,0.03333333333333334
2018,Cape Johnson,5,2,Cal_cuc,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,chiton,6,0.02142857142857143,0.024743582965269677,0.010101525445522109,0.016666666666666666,0.025819888974716113,0.010540925533894598
2018,Cape Johnson,5,2,crabs,18,0,0,0,0,0,0
2018,Cape Johnson,5,2,green_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,hermit_crabs,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,kelp_crab,6,0,0,0,0,0,0
2018,Cape Johnson,5,2,large_anemone,21,0.014285714285714285,0.034992710611188256,0.007636035483212125,0.014285714285714285,0.03585685828003181,0.007824607964359517
2018,Cape Johnson,5,2,large_barnacle,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,large_nudibranch,12,0.008333333333333333,0.018633899812498248,0.005379143536399191,0.008333333333333333,0.019462473604038074,0.005618332187193684
2018,Cape Johnson,5,2,large_sea_star,12,0.008333333333333333,0.018633899812498248,0.005379143536399191,0.008333333333333333,0.019462473604038074,0.005618332187193684
2018,Cape Johnson,5,2,large_seastar,6,0,0,0,0,0,0
2018,Cape Johnson,5,2,leather_star,3,0.06666666666666667,0.023570226039551587,0.013608276348795436,0.06666666666666667,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,5,2,med_nudibranch,18,0.011111111111111112,0.02664350846284844,0.006279935169560434,0.011111111111111112,0.027415944027665812,0.006461999978197775
2018,Cape Johnson,5,2,med_sea_star,6,0,0,0,0,0,0
2018,Cape Johnson,5,2,med_seastar,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,mobile_invert,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,no_org,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,octopus,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,orange_cucumber,3,0.06666666666666667,0.06236095644623236,0.03600411499115478,0.06666666666666667,0.07637626158259733,0.044095855184409845
2018,Cape Johnson,5,2,P_ochraceous,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,purple_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,red_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,sea_cucumber,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,sea_star_YOY,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,shelled_gastropod,21,0.01904761904761905,0.03264597428762402,0.007123935633743769,0.01904761904761905,0.03345216912320663,0.007299861769883758
2018,Cape Johnson,5,2,shelled_mollusk,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,small_anemone,6,0,0,0,0,0,0
2018,Cape Johnson,5,2,sponge,3,0,0,0,0,0,0
2018,Cape Johnson,5,2,tunicate,3,0.2,0.06123724356957946,0.03535533905932738,0.2,0.07500000000000001,0.04330127018922194
2018,Cape Johnson,5,3,bivalve,12,0,0,0,0,0,0
2018,Cape Johnson,5,3,blood_star,3,0.13333333333333333,0.023570226039551577,0.01360827634879543,0.13333333333333333,0.02886751345948128,0.016666666666666663
2018,Cape Johnson,5,3,brood_sea_star,3,0.16666666666666666,0.09428090415820632,0.05443310539518173,0.16666666666666666,0.11547005383792514,0.06666666666666667
2018,Cape Johnson,5,3,Cal_cuc,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,chiton,6,0,0,0,0,0,0
2018,Cape Johnson,5,3,crabs,18,0,0,0,0,0,0
2018,Cape Johnson,5,3,green_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,hermit_crabs,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,kelp_crab,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2018,Cape Johnson,5,3,large_anemone,21,0.007142857142857143,0.017496355305594128,0.0038180177416060625,0.0071428571428571435,0.017928429140015904,0.003912303982179758
2018,Cape Johnson,5,3,large_barnacle,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,large_nudibranch,12,0,0,0,0,0,0
2018,Cape Johnson,5,3,large_sea_star,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Cape Johnson,5,3,large_seastar,6,0,0,0,0,0,0
2018,Cape Johnson,5,3,leather_star,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,med_nudibranch,18,0,0,0,0,0,0
2018,Cape Johnson,5,3,med_sea_star,6,0,0,0,0,0,0
2018,Cape Johnson,5,3,med_seastar,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,mobile_invert,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,no_org,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,octopus,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,orange_cucumber,3,0.11666666666666667,0.09428090415820634,0.05443310539518174,0.11666666666666667,0.11547005383792515,0.06666666666666667
2018,Cape Johnson,5,3,P_ochraceous,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,purple_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,red_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,sea_cucumber,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,sea_star_YOY,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,shelled_gastropod,21,0,0,0,0,0,0
2018,Cape Johnson,5,3,shelled_mollusk,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,small_anemone,6,0,0,0,0,0,0
2018,Cape Johnson,5,3,sponge,3,0,0,0,0,0,0
2018,Cape Johnson,5,3,tunicate,3,0.1375,0.0875,0.05051814855409226,0.10833333333333334,0.10103629710818451,0.05833333333333334
2018,Cape Johnson,10,1,bivalve,12,0.016666666666666666,0.04249182927993987,0.012266334536566455,0.016666666666666666,0.04438126822992972,0.012811768579763457
2018,Cape Johnson,10,1,blood_star,3,0.075,0.01767766952966369,0.010206207261596578,0.075,0.025,0.014433756729740645
2018,Cape Johnson,10,1,brood_sea_star,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,10,1,Cal_cuc,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,chiton,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2018,Cape Johnson,10,1,crabs,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2018,Cape Johnson,10,1,green_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,hermit_crabs,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,kelp_crab,6,0,0,0,0,0,0
2018,Cape Johnson,10,1,large_anemone,21,0,0,0,0,0,0
2018,Cape Johnson,10,1,large_barnacle,3,0.08333333333333333,0.023570226039551584,0.013608276348795434,0.08333333333333334,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,10,1,large_nudibranch,12,0,0,0,0,0,0
2018,Cape Johnson,10,1,large_sea_star,12,0,0,0,0,0,0
2018,Cape Johnson,10,1,large_seastar,6,0,0,0,0,0,0
2018,Cape Johnson,10,1,leather_star,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,med_nudibranch,18,0,0,0,0,0,0
2018,Cape Johnson,10,1,med_sea_star,6,0,0,0,0,0,0
2018,Cape Johnson,10,1,med_seastar,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,mobile_invert,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,no_org,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,octopus,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,orange_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,10,1,P_ochraceous,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,purple_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,red_urchin,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,10,1,sea_cucumber,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,sea_star_YOY,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,shelled_gastropod,21,0.01904761904761905,0.0392676726249301,0.008568908674689879,0.01904761904761905,0.040237390808147824,0.008780518530755132
2018,Cape Johnson,10,1,shelled_mollusk,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,small_anemone,6,0.025,0.05590169943749474,0.022821773229381923,0.024999999999999998,0.06123724356957945,0.025
2018,Cape Johnson,10,1,sponge,3,0,0,0,0,0,0
2018,Cape Johnson,10,1,tunicate,3,0.23333333333333334,0.06236095644623236,0.03600411499115478,0.23333333333333334,0.07637626158259733,0.044095855184409845
2018,Cape Johnson,10,2,bivalve,12,0,0,0,0,0,0
2018,Cape Johnson,10,2,blood_star,3,0.03333333333333333,0.047140452079103175,0.027216552697590872,0.03333333333333333,0.05773502691896258,0.03333333333333334
2018,Cape Johnson,10,2,brood_sea_star,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,Cal_cuc,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,chiton,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2018,Cape Johnson,10,2,crabs,18,0.005555555555555556,0.02290614236454256,0.005399029532264168,0.005555555555555556,0.023570226039551587,0.005555555555555557
2018,Cape Johnson,10,2,green_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,hermit_crabs,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,kelp_crab,6,0,0,0,0,0,0
2018,Cape Johnson,10,2,large_anemone,21,0,0,0,0,0,0
2018,Cape Johnson,10,2,large_barnacle,3,0.16666666666666666,0.23570226039551584,0.13608276348795434,0.16666666666666666,0.28867513459481287,0.16666666666666666
2018,Cape Johnson,10,2,large_nudibranch,12,0.008333333333333333,0.018633899812498248,0.005379143536399191,0.008333333333333333,0.019462473604038074,0.005618332187193684
2018,Cape Johnson,10,2,large_sea_star,12,0,0,0,0,0,0
2018,Cape Johnson,10,2,large_seastar,6,0,0,0,0,0,0
2018,Cape Johnson,10,2,leather_star,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,med_nudibranch,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2018,Cape Johnson,10,2,med_sea_star,6,0,0,0,0,0,0
2018,Cape Johnson,10,2,med_seastar,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,mobile_invert,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,no_org,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,octopus,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,orange_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,10,2,P_ochraceous,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,purple_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,red_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,sea_cucumber,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,sea_star_YOY,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,shelled_gastropod,21,0.006818181818181818,0.01715871462561534,0.0037443385047632454,0.004761904761904762,0.01503963018795596,0.0032819163695452912
2018,Cape Johnson,10,2,shelled_mollusk,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,small_anemone,6,0.058333333333333334,0.10960788698304921,0.04474723248218615,0.058333333333333334,0.12006942436218584,0.049018137232842485
2018,Cape Johnson,10,2,sponge,3,0,0,0,0,0,0
2018,Cape Johnson,10,2,tunicate,3,0.125,0.043301270189221926,0.024999999999999998,0.11666666666666667,0.05773502691896257,0.03333333333333333
2018,Cape Johnson,10,3,bivalve,12,0,0,0,0,0,0
2018,Cape Johnson,10,3,blood_star,3,0.0625,0.021650635094610966,0.0125,0.06666666666666667,0.02886751345948129,0.01666666666666667
2018,Cape Johnson,10,3,brood_sea_star,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,Cal_cuc,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,chiton,6,0.016666666666666666,0.023570226039551587,0.009622504486493764,0.016666666666666666,0.025819888974716113,0.010540925533894598
2018,Cape Johnson,10,3,crabs,18,0,0,0,0,0,0
2018,Cape Johnson,10,3,green_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,hermit_crabs,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,kelp_crab,6,0.008333333333333333,0.018633899812498248,0.007607257743127308,0.008333333333333333,0.020412414523193152,0.008333333333333335
2018,Cape Johnson,10,3,large_anemone,21,0,0,0,0,0,0
2018,Cape Johnson,10,3,large_barnacle,3,0.06666666666666667,0.09428090415820635,0.054433105395181744,0.06666666666666667,0.11547005383792516,0.06666666666666668
2018,Cape Johnson,10,3,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Cape Johnson,10,3,large_sea_star,12,0,0,0,0,0,0
2018,Cape Johnson,10,3,large_seastar,6,0,0,0,0,0,0
2018,Cape Johnson,10,3,leather_star,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,med_nudibranch,18,0.002777777777777778,0.01145307118227128,0.002699514766132084,0.002777777777777778,0.011785113019775794,0.0027777777777777783
2018,Cape Johnson,10,3,med_sea_star,6,0,0,0,0,0,0
2018,Cape Johnson,10,3,med_seastar,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,mobile_invert,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,no_org,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,octopus,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,orange_cucumber,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,P_ochraceous,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,purple_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,red_urchin,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,sea_cucumber,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,sea_star_YOY,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,shelled_gastropod,21,0.014285714285714285,0.03824375810525955,0.008345472208425372,0.014285714285714285,0.03918819064098629,0.00855156428384189
2018,Cape Johnson,10,3,shelled_mollusk,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,small_anemone,6,0,0,0,0,0,0
2018,Cape Johnson,10,3,sponge,3,0,0,0,0,0,0
2018,Cape Johnson,10,3,tunicate,3,0.16666666666666666,0.1312334645668635,0.07576767609436585,0.16666666666666666,0.16072751268321592,0.09279607271383371
2018,Destruction Island,5,1,bivalve,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Destruction Island,5,1,blood_star,3,0.075,0.025,0.014433756729740645,0.08333333333333334,0.02886751345948129,0.01666666666666667
2018,Destruction Island,5,1,brood_sea_star,3,0,0,0,0,0,0
2018,Destruction Island,5,1,Cal_cuc,3,0,0,0,0,0,0
2018,Destruction Island,5,1,chiton,6,0.025,0.05590169943749474,0.022821773229381923,0.024999999999999998,0.06123724356957945,0.025
2018,Destruction Island,5,1,crabs,18,0,0,0,0,0,0
2018,Destruction Island,5,1,green_urchin,3,0.06666666666666667,0.047140452079103175,0.027216552697590872,0.06666666666666667,0.05773502691896258,0.03333333333333334
2018,Destruction Island,5,1,hermit_crabs,3,0,0,0,0,0,0
2018,Destruction Island,5,1,kelp_crab,6,0,0,0,0,0,0
2018,Destruction Island,5,1,large_anemone,21,0.02608695652173913,0.05289358721998452,0.011542327010158473,0.01904761904761905,0.051176631571915904,0.011167656571008168
2018,Destruction Island,5,1,large_barnacle,3,0,0,0,0,0,0
2018,Destruction Island,5,1,large_nudibranch,12,0,0,0,0,0,0
2018,Destruction Island,5,1,large_sea_star,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Destruction Island,5,1,large_seastar,6,0,0,0,0,0,0
2018,Destruction Island,5,1,leather_star,3,0.23333333333333334,0.042491829279939886,0.024532669073132916,0.23333333333333334,0.05204164998665333,0.030046260628866586
2018,Destruction Island,5,1,med_nudibranch,18,0,0,0,0,0,0
2018,Destruction Island,5,1,med_sea_star,6,0,0,0,0,0,0
2018,Destruction Island,5,1,med_seastar,3,0,0,0,0,0,0
2018,Destruction Island,5,1,mobile_invert,3,0,0,0,0,0,0
2018,Destruction Island,5,1,no_org,3,0,0,0,0,0,0
2018,Destruction Island,5,1,octopus,3,0,0,0,0,0,0
2018,Destruction Island,5,1,orange_cucumber,3,0.1,0.10801234497346433,0.06236095644623236,0.1,0.1322875655532295,0.07637626158259733
2018,Destruction Island,5,1,P_ochraceous,3,0.2,0.16329931618554522,0.09428090415820635,0.2,0.2,0.11547005383792516
2018,Destruction Island,5,1,purple_urchin,3,1.225,0.14577379737113255,0.08416254115301734,1.2416666666666667,0.19418633662885076,0.11211353372561428
2018,Destruction Island,5,1,red_urchin,3,0.13333333333333333,0.1545603082582617,0.08923543557893894,0.13333333333333333,0.18929694486000911,0.10929064207170001
2018,Destruction Island,5,1,sea_cucumber,3,0,0,0,0,0,0
2018,Destruction Island,5,1,sea_star_YOY,3,0,0,0,0,0,0
2018,Destruction Island,5,1,shelled_gastropod,21,0.02857142857142857,0.04517539514526256,0.00985807941917649,0.028571428571428574,0.04629100498862757,0.010101525445522107
2018,Destruction Island,5,1,shelled_mollusk,3,0,0,0,0,0,0
2018,Destruction Island,5,1,small_anemone,6,0,0,0,0,0,0
2018,Destruction Island,5,1,sponge,3,0,0,0,0,0,0
2018,Destruction Island,5,1,tunicate,3,0.18,0.06782329983125268,0.03915780041490244,0.18333333333333335,0.07637626158259733,0.044095855184409845
2018,Destruction Island,5,2,bivalve,12,0.020833333333333332,0.06909634979907082,0.019946398078257044,0.020833333333333332,0.07216878364870322,0.020833333333333332
2018,Destruction Island,5,2,blood_star,3,0.09,0.03,0.017320508075688773,0.08333333333333333,0.038188130791298666,0.022047927592204922
2018,Destruction Island,5,2,brood_sea_star,3,0,0,0,0,0,0
2018,Destruction Island,5,2,Cal_cuc,3,0,0,0,0,0,0
2018,Destruction Island,5,2,chiton,6,0.03333333333333333,0.055277079839256664,0.022566773346211003,0.03333333333333333,0.060553007081949835,0.02472066162365221
2018,Destruction Island,5,2,crabs,18,0,0,0,0,0,0
2018,Destruction Island,5,2,green_urchin,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,5,2,hermit_crabs,3,0,0,0,0,0,0
2018,Destruction Island,5,2,kelp_crab,6,0,0,0,0,0,0
2018,Destruction Island,5,2,large_anemone,21,0.007142857142857143,0.023328473740792173,0.005090690322141417,0.0071428571428571435,0.023904572186687872,0.005216405309573011
2018,Destruction Island,5,2,large_barnacle,3,0,0,0,0,0,0
2018,Destruction Island,5,2,large_nudibranch,12,0,0,0,0,0,0
2018,Destruction Island,5,2,large_sea_star,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Destruction Island,5,2,large_seastar,6,0,0,0,0,0,0
2018,Destruction Island,5,2,leather_star,3,0.2,2.7755575615628914e-17,1.6024689053196368e-17,0.2,0,0
2018,Destruction Island,5,2,med_nudibranch,18,0,0,0,0,0,0
2018,Destruction Island,5,2,med_sea_star,6,0,0,0,0,0,0
2018,Destruction Island,5,2,med_seastar,3,0,0,0,0,0,0
2018,Destruction Island,5,2,mobile_invert,3,0,0,0,0,0,0
2018,Destruction Island,5,2,no_org,3,0,0,0,0,0,0
2018,Destruction Island,5,2,octopus,3,0,0,0,0,0,0
2018,Destruction Island,5,2,orange_cucumber,3,0.23,0.1197914855071094,0.06916164640415477,0.20833333333333334,0.14648663192705788,0.0845740963757685
2018,Destruction Island,5,2,P_ochraceous,3,0.1,0.0408248290463863,0.023570226039551584,0.1,0.049999999999999996,0.028867513459481287
2018,Destruction Island,5,2,purple_urchin,3,0.25833333333333336,0.1529796645890485,0.08832285053102581,0.3277777777777778,0.2358985971729127,0.13619611857923625
2018,Destruction Island,5,2,red_urchin,3,0,0,0,0,0,0
2018,Destruction Island,5,2,sea_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,5,2,sea_star_YOY,3,0,0,0,0,0,0
2018,Destruction Island,5,2,shelled_gastropod,21,0.038636363636363635,0.06855955967726525,0.014960922468281438,0.036904761904761905,0.0714226187995825,0.015585693189574422
2018,Destruction Island,5,2,shelled_mollusk,3,0,0,0,0,0,0
2018,Destruction Island,5,2,small_anemone,6,0,0,0,0,0,0
2018,Destruction Island,5,2,sponge,3,0,0,0,0,0,0
2018,Destruction Island,5,2,tunicate,3,0.05,0.030618621784789725,0.017677669529663688,0.041666666666666664,0.038188130791298666,0.022047927592204922
2018,Destruction Island,5,3,bivalve,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Destruction Island,5,3,blood_star,3,0.05,0.030618621784789725,0.017677669529663688,0.041666666666666664,0.038188130791298666,0.022047927592204922
2018,Destruction Island,5,3,brood_sea_star,3,0.03333333333333333,0.047140452079103175,0.027216552697590872,0.03333333333333333,0.05773502691896258,0.03333333333333334
2018,Destruction Island,5,3,Cal_cuc,3,0,0,0,0,0,0
2018,Destruction Island,5,3,chiton,6,0,0,0,0,0,0
2018,Destruction Island,5,3,crabs,18,0,0,0,0,0,0
2018,Destruction Island,5,3,green_urchin,3,0,0,0,0,0,0
2018,Destruction Island,5,3,hermit_crabs,3,0,0,0,0,0,0
2018,Destruction Island,5,3,kelp_crab,6,0,0,0,0,0,0
2018,Destruction Island,5,3,large_anemone,21,0.004761904761904762,0.014677176197545183,0.003202822424450235,0.004761904761904762,0.01503963018795596,0.0032819163695452912
2018,Destruction Island,5,3,large_barnacle,3,0,0,0,0,0,0
2018,Destruction Island,5,3,large_nudibranch,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Destruction Island,5,3,large_sea_star,12,0,0,0,0,0,0
2018,Destruction Island,5,3,large_seastar,6,0,0,0,0,0,0
2018,Destruction Island,5,3,leather_star,3,0.12,0.07483314773547883,0.04320493798938574,0.1,0.1,0.05773502691896258
2018,Destruction Island,5,3,med_nudibranch,18,0,0,0,0,0,0
2018,Destruction Island,5,3,med_sea_star,6,0,0,0,0,0,0
2018,Destruction Island,5,3,med_seastar,3,0,0,0,0,0,0
2018,Destruction Island,5,3,mobile_invert,3,0,0,0,0,0,0
2018,Destruction Island,5,3,no_org,3,0,0,0,0,0,0
2018,Destruction Island,5,3,octopus,3,0,0,0,0,0,0
2018,Destruction Island,5,3,orange_cucumber,3,0.1,0.08164965809277261,0.047140452079103175,0.1,0.1,0.05773502691896258
2018,Destruction Island,5,3,P_ochraceous,3,0.1,0.0770551750371122,0.04448782605013046,0.075,0.09013878188659973,0.05204164998665332
2018,Destruction Island,5,3,purple_urchin,3,0.09166666666666666,0.022669117514559068,0.01308802109932194,0.10666666666666667,0.040414518843273795,0.02333333333333333
2018,Destruction Island,5,3,red_urchin,3,0,0,0,0,0,0
2018,Destruction Island,5,3,sea_cucumber,3,0,0,0,0,0,0
2018,Destruction Island,5,3,sea_star_YOY,3,0,0,0,0,0,0
2018,Destruction Island,5,3,shelled_gastropod,21,0.04090909090909091,0.05515755045232544,0.012036364290291765,0.039285714285714285,0.057321150422111083,0.012508500511013045
2018,Destruction Island,5,3,shelled_mollusk,3,0,0,0,0,0,0
2018,Destruction Island,5,3,small_anemone,6,0,0,0,0,0,0
2018,Destruction Island,5,3,sponge,3,0,0,0,0,0,0
2018,Destruction Island,5,3,tunicate,3,0.15,0.1,0.05773502691896258,0.11666666666666667,0.11547005383792515,0.06666666666666667
2018,Destruction Island,10,1,bivalve,12,0.16153846153846155,0.33635709398577607,0.09709792937826404,0.15416666666666667,0.36460335442862574,0.10525192241340381
2018,Destruction Island,10,1,blood_star,3,0.2916666666666667,0.07728015412913088,0.044617717789469484,0.2916666666666667,0.09464847243000457,0.054645321035850014
2018,Destruction Island,10,1,brood_sea_star,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,10,1,Cal_cuc,3,0,0,0,0,0,0
2018,Destruction Island,10,1,chiton,6,0.06428571428571428,0.06388765649999399,0.026082026547865057,0.05,0.06324555320336758,0.025819888974716113
2018,Destruction Island,10,1,crabs,18,0.005555555555555556,0.015713484026367724,0.0037037037037037043,0.005555555555555556,0.016169041669088866,0.0038110796698335304
2018,Destruction Island,10,1,green_urchin,3,0,0,0,0,0,0
2018,Destruction Island,10,1,hermit_crabs,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,10,1,kelp_crab,6,0.06666666666666667,0.11055415967851333,0.045133546692422005,0.06666666666666667,0.12110601416389967,0.04944132324730442
2018,Destruction Island,10,1,large_anemone,21,0.002380952380952381,0.010647942749999,0.0023235716022584124,0.002380952380952381,0.01091089451179962,0.002380952380952381
2018,Destruction Island,10,1,large_barnacle,3,0.05,0.040824829046386304,0.023570226039551587,0.05,0.05,0.02886751345948129
2018,Destruction Island,10,1,large_nudibranch,12,0,0,0,0,0,0
2018,Destruction Island,10,1,large_sea_star,12,0.004166666666666667,0.013819269959814168,0.003989279615651409,0.004166666666666667,0.014433756729740645,0.0041666666666666675
2018,Destruction Island,10,1,large_seastar,6,0,0,0,0,0,0
2018,Destruction Island,10,1,leather_star,3,0.1,0.04183300132670378,0.024152294576982397,0.09166666666666666,0.05204164998665332,0.03004626062886658
2018,Destruction Island,10,1,med_nudibranch,18,0,0,0,0,0,0
2018,Destruction Island,10,1,med_sea_star,6,0,0,0,0,0,0
2018,Destruction Island,10,1,med_seastar,3,0,0,0,0,0,0
2018,Destruction Island,10,1,mobile_invert,3,0,0,0,0,0,0
2018,Destruction Island,10,1,no_org,3,0,0,0,0,0,0
2018,Destruction Island,10,1,octopus,3,0,0,0,0,0,0
2018,Destruction Island,10,1,orange_cucumber,3,0.34,0.23958297101421883,0.13832329280830954,0.4166666666666667,0.34034296427770233,0.19649710204252663
2018,Destruction Island,10,1,P_ochraceous,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,10,1,purple_urchin,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,10,1,red_urchin,3,0.05,0.030618621784789725,0.017677669529663688,0.041666666666666664,0.038188130791298666,0.022047927592204922
2018,Destruction Island,10,1,sea_cucumber,3,0.016666666666666666,0.023570226039551587,0.013608276348795436,0.016666666666666666,0.02886751345948129,0.01666666666666667
2018,Destruction Island,10,1,sea_star_YOY,3,0,0,0,0,0,0
2018,Destruction Island,10,1,shelled_gastropod,21,0.4108695652173913,0.9052331577794138,0.19753806986228892,0.4261904761904762,0.9677123859415885,0.21117215521541186
